zp energy zt 0->1 1->0 1->2 2->1 2->3 3->2 3->4 4->3 4->5 5->4 5->6 6->5
76 50 1 1007.96 5.65776 591.904 11.9649 175.844 251.701 153.502 520.953 132.601 819.722 113.14 1148.01
76 55 1 861.348 6.256 506.81 13.2071 152.271 246.211 132.901 506.928 114.792 795.357 97.9442 1111.5
76 60 1 747.477 6.7414 440.372 14.1649 133.267 239.535 116.298 491.199 100.442 769.157 85.7004 1073.41
76 65 1 656.792 7.18634 387.225 15.1154 117.658 233.289 102.659 476.502 88.6512 744.756 75.6353 1038.05
76 70 1 583.129 7.62651 343.916 16.0548 104.702 227.256 91.3411 462.368 78.8694 721.392 67.287 1004.33
76 75 1 522.265 8.06108 308.042 16.9739 93.8193 221.385 81.8368 448.638 70.6567 698.734 60.2791 971.673
76 80 1 471.228 8.4038 277.898 17.542 84.5667 215.903 73.7562 436.172 63.6737 678.348 54.3191 942.432
76 85 1 427.907 8.66389 252.271 18.1028 76.6359 210.745 66.8308 424.349 57.6892 658.916 49.2112 914.444
76 90 1 390.743 8.9206 230.266 18.6562 69.7885 205.766 60.8526 413.045 52.5243 640.493 44.8034 888.11
76 95 1 358.56 9.17393 211.196 19.2021 63.8314 200.976 55.6525 402.273 48.0321 623.092 40.9702 863.434
76 100 1 330.451 9.42391 194.529 19.7408 58.607 196.4 51.0917 391.961 44.0916 606.422 37.6067 839.785
76 105 1 305.728 9.67062 179.867 20.2367 54.0063 191.918 47.0761 381.975 40.6228 590.407 34.6462 817.216
76 110 1 283.842 9.87004 166.887 20.5468 49.9331 187.902 43.5216 373.146 37.5527 576.278 32.0265 797.299
76 115 1 264.349 10.0104 155.328 20.8533 46.3064 184.178 40.3569 364.864 34.8195 562.909 29.6941 778.315
76 120 1 246.897 10.1491 144.979 21.1561 43.0613 180.572 37.5252 356.835 32.3737 549.945 27.6067 759.902
76 125 1 231.198 10.2862 135.673 21.4245 40.1484 177.079 34.9838 349.237 30.1789 537.899 25.7338 743.065
76 130 1 217.015 10.4016 127.269 21.606 37.5237 173.977 32.6941 342.594 28.2018 527.457 24.0469 728.565
76 135 1 204.149 10.4827 119.649 21.7859 35.1487 171.071 30.6223 336.315 26.413 517.519 22.5206 714.681
76 140 1 192.435 10.5631 112.714 21.9641 32.9921 168.239 28.7412 330.195 24.7887 507.83 21.1346 701.145
76 145 1 181.736 10.6428 106.382 22.1406 31.029 165.454 27.029 324.173 23.3105 498.298 19.8733 687.828
76 150 1 171.931 10.7217 100.584 22.2728 29.2367 162.671 25.4661 318.205 21.9612 488.875 18.7222 674.68
