zp energy zt 0->1 1->0 1->2 2->1 2->3 3->2 3->4 4->3 4->5 5->4 5->6 6->5
49 50 1 156.795 70.1323 97.0464 148.632 37.2981 1084.14 32.4112 2136.19 27.8931 3304.79 23.7437 4589.93
49 55 1 138.398 71.3212 84.9836 151.283 31.5689 1029.96 27.4236 2019.36 23.593 3119.48 20.0772 4330.32
49 60 1 123.179 72.0448 75.1233 152.358 27.0677 983.341 23.5067 1919.02 20.2175 2959.39 17.1999 4104.45
49 65 1 110.407 72.4366 66.9361 152.99 23.4655 939.806 20.3732 1824.61 17.5179 2807.4 14.8997 3888.17
49 70 1 99.56 72.3656 60.0484 152.348 20.5368 903.469 17.8264 1743.81 15.3245 2673.37 13.0313 3692.15
49 75 1 90.2551 72.0168 54.1891 151.724 18.1232 870.695 15.728 1676.2 13.5178 2568.24 11.4927 3546.82
49 80 1 82.2034 71.6757 49.1568 151.114 16.1101 838.443 13.9782 1609.67 12.0117 2464.78 10.2103 3403.79
49 85 1 75.1833 71.3415 44.7983 150.518 14.4134 806.691 12.5038 1544.16 10.7428 2362.93 9.13024 3262.99
49 90 1 69.0217 71.0135 40.9958 149.56 12.9699 778.684 11.2498 1485.51 9.66378 2270.05 8.21193 3132.28
49 95 1 63.5815 70.4984 37.6566 147.998 11.7316 756.239 10.1742 1437 8.73849 2190.28 7.42458 3016.09
49 100 1 58.7527 69.7693 34.707 146.465 10.6614 735.226 9.24467 1393.58 7.93903 2121.51 6.74442 2919.04
49 105 1 54.4459 69.0532 32.0879 144.959 9.73 715.286 8.43595 1353.82 7.24356 2060.57 6.15283 2835.53
49 110 1 50.6547 68.3493 29.7846 143.479 8.91451 695.644 7.72794 1314.66 6.63479 2000.53 5.63506 2753.25
49 115 1 47.296 67.6573 27.7462 142.024 8.19644 676.29 7.10461 1276.07 6.09891 1941.37 5.17934 2672.19
49 120 1 44.2433 66.9767 25.9021 140.593 7.56088 657.217 6.55297 1238.04 5.62472 1883.07 4.77614 2592.3
49 125 1 41.4614 66.3069 24.2285 139.148 6.99566 640.179 6.06245 1203.6 5.20313 1829.42 4.41771 2517.62
49 130 1 38.92 65.6477 22.7054 137.637 6.49078 627.209 5.62435 1176.27 4.82664 1784.82 4.09765 2452.86
49 135 1 36.593 64.964 21.3155 136.152 6.03797 614.428 5.23147 1149.33 4.48905 1740.87 3.8107 2389.03
49 140 1 34.4574 64.2895 20.0439 134.69 5.63032 602.487 4.87782 1125.4 4.18519 1703.43 3.55245 2336.58
49 145 1 32.4935 63.6259 18.8778 133.252 5.26203 591.107 4.55835 1103.37 3.91074 1670.04 3.31921 2291.11
49 150 1 30.6839 62.9727 17.8061 131.836 4.92821 579.887 4.2688 1081.65 3.66201 1637.11 3.10785 2246.29
49 155 1 29.0133 62.3296 16.819 130.442 4.62469 568.825 4.00556 1060.23 3.43591 1604.65 2.91574 2202.09
49 160 1 27.4683 61.6965 15.9081 129.07 4.34794 557.916 3.76556 1039.1 3.22978 1572.63 2.74061 2158.49
49 165 1 26.0369 61.073 15.0659 127.718 4.09489 547.157 3.54614 1018.27 3.04135 1541.05 2.58053 2115.5
49 170 1 24.7086 60.4588 14.2858 126.387 3.86294 536.544 3.34502 997.712 2.86865 1509.89 2.43383 2073.08
49 175 1 23.4741 59.8537 13.562 125.075 3.64981 526.074 3.16024 977.434 2.70999 1479.15 2.29907 2031.24
49 180 1 22.3251 59.2575 12.8893 123.902 3.45352 517.755 2.99008 960.787 2.5639 1453 2.17498 1994.39
49 185 1 21.2539 58.6698 12.2631 122.832 3.27236 510.844 2.83304 946.525 2.42908 1429.87 2.06049 1960.89
49 190 1 20.2541 58.1389 11.6795 121.778 3.10482 504.029 2.68782 932.454 2.30442 1407.05 1.95462 1927.83
49 195 1 19.3196 57.6676 11.1346 120.74 2.94957 497.305 2.55326 918.572 2.18892 1384.54 1.85654 1895.21
49 200 1 18.445 57.2033 10.6252 119.718 2.80545 490.896 2.42836 905.77 2.08171 1364.34 1.76551 1866.61
49 205 1 17.6254 56.7459 10.1484 118.71 2.67142 484.898 2.31221 894.438 1.98203 1347.33 1.68088 1843.57
49 210 1 16.8566 56.2952 9.70157 117.717 2.54657 478.98 2.20402 883.256 1.88918 1330.54 1.60205 1820.85
49 215 1 16.1344 55.851 9.28227 116.738 2.43009 473.14 2.10309 872.221 1.80256 1313.98 1.52852 1798.42
49 220 1 15.4555 55.4133 8.88835 115.774 2.32124 467.377 2.00878 861.33 1.72164 1297.63 1.45982 1776.28
49 225 1 14.8164 54.9818 8.51788 114.823 2.21939 461.69 1.92053 850.581 1.64592 1281.5 1.39555 1754.44
49 230 1 14.2142 54.5564 8.16906 113.885 2.12394 456.075 1.83784 839.97 1.57497 1265.57 1.33532 1732.87
49 235 1 13.6462 54.137 7.84031 112.96 2.03437 450.533 1.76025 829.494 1.50841 1249.84 1.27883 1711.58
49 240 1 13.1101 53.7234 7.53014 112.048 1.95023 445.062 1.68736 819.152 1.44587 1234.32 1.22575 1690.56
49 245 1 12.6034 53.3156 7.23723 111.149 1.87107 439.66 1.6188 808.94 1.38705 1218.99 1.17583 1669.8
49 250 1 12.1242 52.9133 6.96035 110.262 1.79652 434.326 1.55422 798.856 1.33166 1203.85 1.12883 1649.31
49 255 1 11.6705 52.5165 6.69838 109.386 1.72622 429.059 1.49334 788.897 1.27944 1188.9 1.08451 1629.07
49 260 1 11.2408 52.125 6.45032 108.523 1.65987 423.857 1.43588 779.061 1.23015 1174.13 1.04269 1609.08
49 265 1 10.8332 51.7388 6.2152 107.757 1.59718 419.44 1.38159 770.52 1.18359 1161 1.00318 1590.87
49 270 1 10.4465 51.3577 5.99219 107.153 1.53788 416.132 1.33023 763.784 1.13955 1150.11 0.965814 1575.1
49 275 1 10.0792 50.9816 5.78048 106.556 1.48174 412.867 1.28162 757.133 1.09785 1139.35 0.930441 1559.53
49 280 1 9.73016 50.6105 5.57935 105.968 1.42853 409.643 1.23555 750.565 1.05835 1128.73 0.896923 1544.15
49 285 1 9.39817 50.333 5.38812 105.388 1.37807 406.46 1.19185 744.079 1.02088 1118.25 0.865135 1528.96
49 290 1 9.08218 50.077 5.20617 104.816 1.33016 403.318 1.15037 737.674 0.985305 1107.88 0.83496 1513.95
49 295 1 8.78122 49.8246 5.03293 104.252 1.28463 400.214 1.11096 731.347 0.951511 1097.65 0.806293 1499.13
49 300 1 8.49439 49.5757 4.86787 103.696 1.24134 397.213 1.07348 725.351 0.919377 1088.11 0.779036 1485.49
49 305 1 8.22083 49.3303 4.71049 103.147 1.20014 394.394 1.03781 720.009 0.888798 1079.99 0.753098 1474.35
49 310 1 7.96416 49.0882 4.56253 102.606 1.1609 391.61 1.00384 714.733 0.859676 1071.98 0.728397 1463.34
49 315 1 7.71932 48.8493 4.42141 102.072 1.1235 388.86 0.971469 709.522 0.83192 1064.06 0.704856 1452.46
