zp energy zt 0->1 1->0 1->2 2->1 2->3 3->2 3->4 4->3 4->5 5->4 5->6 6->5
70 50 1 386.206 9.76349 260.417 20.6139 134.628 322.139 117.789 659.176 102.053 1031.72 87.419 1439.78
70 55 1 345.287 10.5726 230.582 22.3483 115.877 313.535 101.345 638.361 87.7728 996.825 75.1603 1388.93
70 60 1 311.433 11.3711 206.144 24.0591 100.856 305.104 88.1775 618.02 76.3431 962.806 65.3526 1339.46
70 65 1 282.966 11.9924 185.794 25.1351 88.622 296.923 77.4578 599.016 67.042 931.413 57.3745 1294.12
70 70 1 258.7 12.478 168.608 26.1867 78.5168 288.957 68.6067 580.484 59.365 900.768 50.7916 1249.81
70 75 1 237.775 12.9566 153.921 27.223 70.0675 281.336 61.2085 563.115 52.9502 872.561 45.2928 1209.67
70 80 1 219.551 13.4283 141.239 28.2444 62.9269 273.832 54.958 546.015 47.5323 844.795 40.6498 1170.17
70 85 1 203.541 13.8933 130.188 29.0791 56.8351 266.707 49.6272 530.047 42.9128 819.099 36.692 1133.86
70 90 1 189.372 14.1975 120.483 29.6771 51.5943 260.393 45.0422 515.902 38.9406 796.201 33.2897 1101.29
70 95 1 176.747 14.4663 111.899 30.2672 47.0516 254.176 41.0689 501.971 35.4993 773.652 30.3426 1069.22
70 100 1 165.434 14.7316 104.26 30.7519 43.0873 248.353 37.6023 489.272 32.4973 753.509 27.7724 1041.06
70 105 1 155.242 14.9209 97.424 31.111 39.6063 243.218 34.5589 478.138 29.8625 735.872 25.517 1016.42
70 110 1 146.017 15.0801 91.275 31.466 36.5326 238.161 31.8722 467.172 27.5368 718.499 23.5265 992.143
70 115 1 137.634 15.2375 85.719 31.8168 33.8046 233.178 29.4881 456.366 25.4735 701.381 21.7609 968.224
70 120 1 129.984 15.3931 80.6782 32.0226 31.3719 228.577 27.3624 446.348 23.6342 685.337 20.1872 945.542
70 125 1 122.982 15.4734 76.0874 32.1991 29.1933 224.317 25.4591 436.964 21.9875 670.14 18.7785 923.846
70 130 1 116.55 15.5494 71.8921 32.3742 27.2342 220.118 23.7478 427.714 20.5071 655.161 17.5123 902.46
70 135 1 110.626 15.6247 68.0459 32.5478 25.4661 215.98 22.2035 418.595 19.1715 640.394 16.37 881.376
70 140 1 105.154 15.6996 64.5095 32.6683 23.8647 212.12 20.805 410.457 17.9621 627.679 15.3358 863.786
70 145 1 100.089 15.7553 61.2491 32.7165 22.4096 208.89 19.5345 403.683 16.8635 617.095 14.3965 849.128
70 150 1 95.3876 15.7733 58.2355 32.765 21.0835 205.706 18.3768 397.005 15.8625 606.661 13.5407 834.676
70 155 1 91.0158 15.7915 55.4436 32.8139 19.8715 202.567 17.3187 390.42 14.9479 596.374 12.7589 820.427
70 160 1 86.942 15.8099 52.8514 32.8631 18.7608 199.472 16.3492 383.927 14.1099 586.228 12.0426 806.376
