zp energy zt 0->1 1->0 1->2 2->1 2->3 3->2 3->4 4->3 4->5 5->4 5->6 6->5
33 50 1 51.3451 341.015 29.8131 731.755 8.28112 3412.36 7.08352 6612.4 5.99993 10331.9 5.03036 14570.8
33 55 1 44.2277 330.683 25.5679 708.532 6.90811 3210.94 5.90735 6182.43 5.0022 9622.98 4.19264 13532.6
33 60 1 38.4219 320.495 22.1345 685.725 5.8471 3024.54 4.99875 5806.09 4.2317 9030.39 3.54593 12697.4
33 65 1 33.6313 310.477 19.3208 663.821 5.01033 2847.23 4.2824 5458.51 3.6244 8497.67 3.03635 11964.7
33 70 1 29.638 300.955 16.9885 644.53 4.3389 2714.67 3.70774 5186.74 3.13736 8060.73 2.62778 11336.6
33 75 1 26.2791 292.668 15.0356 625.563 3.79206 2595.22 3.23982 4938.11 2.74089 7654.25 2.29526 10743.6
33 80 1 23.4303 284.516 13.3856 606.905 3.34088 2480.94 2.85384 4706.53 2.41391 7283.68 2.02109 10212.4
33 85 1 20.9963 276.494 11.9803 588.546 2.96438 2373.02 2.53181 4496.88 2.14116 6960.12 1.79243 9762.75
33 90 1 18.9024 268.597 10.7747 571.702 2.64699 2267.97 2.2604 4291.64 1.91132 6642.72 1.59978 9321.2
33 95 1 17.09 260.82 9.7335 558.217 2.37704 2190.28 2.02958 4136.77 1.7159 6397.7 1.43601 8973.06
33 100 1 15.5121 254.936 8.82882 544.943 2.14556 2123.58 1.83169 4004.12 1.54838 6186.55 1.29564 8670.87
33 105 1 14.1312 249.306 8.0384 531.874 1.94563 2057.88 1.66079 3873.44 1.40374 5978.54 1.17446 8373.18
33 110 1 12.9167 243.761 7.34424 519.004 1.77179 1993.91 1.51222 3747.68 1.27801 5780.32 1.06913 8091.83
33 115 1 11.8437 238.3 6.73174 506.326 1.61973 1932.81 1.38228 3631.54 1.16806 5602.5 0.977044 7845.7
33 120 1 10.8918 232.92 6.1889 493.836 1.48598 1872.61 1.26801 3517.08 1.07137 5427.25 0.896075 7603.13
33 125 1 10.0439 227.618 5.70582 482.068 1.36775 1813.8 1.167 3404.79 0.985922 5255.05 0.824521 7364.57
33 130 1 9.28584 222.394 5.27428 473.679 1.26273 1763.89 1.07729 3306.47 0.910043 5101.42 0.76099 7148.75
33 135 1 8.60576 217.426 4.88741 465.414 1.16905 1727.4 0.997277 3235.04 0.842372 4988.33 0.704336 6987.28
33 140 1 7.99365 213.953 4.5394 457.27 1.08515 1691.43 0.925623 3164.62 0.781776 4876.85 0.653612 6828.11
33 145 1 7.44103 210.53 4.22538 449.244 1.00973 1655.97 0.861214 3095.2 0.727313 4766.93 0.608026 6671.17
33 150 1 6.94065 207.156 3.94117 441.333 0.941688 1621.01 0.803116 3026.74 0.678191 4658.55 0.566914 6516.41
33 155 1 6.48635 203.831 3.68323 433.534 0.880107 1586.83 0.750538 2960.43 0.63374 4554.35 0.529715 6368.57
33 160 1 6.0728 200.553 3.4485 425.845 0.824202 1554.85 0.70281 2901.93 0.593394 4467.09 0.495953 6250.32
33 165 1 5.69544 197.32 3.23437 418.263 0.773303 1523.3 0.65936 2844.22 0.556667 4381.02 0.465223 6133.71
33 170 1 5.35028 194.133 3.03856 410.785 0.726837 1492.18 0.619698 2787.3 0.523144 4296.13 0.437177 6018.68
33 175 1 5.03388 190.99 2.8591 403.41 0.684311 1461.49 0.5834 2731.14 0.492468 4212.38 0.411513 5905.2
33 180 1 4.74324 187.889 2.69427 396.823 0.645295 1431.89 0.550102 2676.43 0.464329 4130.45 0.387974 5793.94
33 185 1 4.47572 184.83 2.54257 391.607 0.609419 1404.08 0.519486 2623.92 0.438458 4051.12 0.366335 5685.7
33 190 1 4.229 181.813 2.40268 386.462 0.576359 1382.86 0.491275 2582.77 0.414621 3986.19 0.346397 5593.12
33 195 1 4.00128 178.986 2.27356 381.387 0.545831 1361.93 0.465226 2542.18 0.392613 3922.13 0.327991 5501.78
33 200 1 3.79728 176.865 2.15743 376.381 0.517587 1341.28 0.441128 2502.12 0.372254 3858.9 0.310965 5411.63
33 205 1 3.60783 174.774 2.04962 371.442 0.491408 1320.89 0.418793 2462.58 0.353386 3796.5 0.295187 5322.67
33 210 1 3.43163 172.71 1.94936 366.569 0.467099 1300.78 0.398054 2423.56 0.335868 3734.92 0.280539 5234.85
33 215 1 3.26749 170.674 1.85599 361.76 0.444489 1280.92 0.378767 2385.04 0.319577 3674.12 0.266918 5148.17
33 220 1 3.11435 168.665 1.76889 357.77 0.423426 1262.07 0.3608 2347.77 0.304401 3614.87 0.25423 5063.35
33 225 1 2.97129 166.683 1.68753 354.058 0.403774 1243.88 0.344037 2311.51 0.290244 3556.97 0.242394 4980.25
33 230 1 2.83745 164.726 1.61143 350.396 0.385411 1229.63 0.328375 2284.79 0.277017 3515.87 0.231337 4922.87
33 235 1 2.71208 162.795 1.54015 346.782 0.368228 1215.79 0.313721 2259.29 0.264642 3477.27 0.220992 4869.74
33 240 1 2.59449 161.172 1.47331 343.216 0.352129 1202.13 0.299991 2234.11 0.253048 3439.17 0.211301 4817.3
33 245 1 2.48407 159.688 1.41055 339.695 0.337025 1188.64 0.287111 2209.26 0.242172 3401.55 0.20221 4765.53
33 250 1 2.38026 158.224 1.35155 336.22 0.322836 1175.32 0.275012 2184.72 0.231957 3364.42 0.193672 4714.41
