zp energy zt 0->1 1->0 1->2 2->1 2->3 3->2 3->4 4->3 4->5 5->4 5->6 6->5
61 50 1 274.582 22.4132 178.824 47.4063 83.067 529.391 72.5465 1066.37 62.7437 1658.35 53.6584 2305.33
61 55 1 244.729 23.7052 157.868 50.2323 71.0077 509.187 61.9923 1019.99 53.5966 1582.63 45.8206 2197.13
61 60 1 219.981 24.9765 140.702 52.5989 61.4228 490.126 53.6073 976.789 46.3327 1512.59 39.599 2097.52
61 65 1 199.143 25.7729 126.407 54.2888 53.6722 472.968 46.8296 938.116 40.4635 1449.73 34.5737 2007.82
61 70 1 181.365 26.5226 114.338 55.7196 47.3118 456.979 41.2696 902.853 35.6503 1393.34 30.4539 1928.44
61 75 1 166.029 27.0315 104.027 56.7694 42.0254 442.741 36.6498 871.806 31.6523 1343.97 27.0329 1859.22
61 80 1 152.676 27.4901 95.1292 57.801 37.5821 428.722 32.7679 841.244 28.2939 1295.37 24.1599 1791.09
61 85 1 140.954 27.8667 87.3825 58.3482 33.8106 416.294 29.4739 813.847 25.4447 1251.01 21.7231 1727.77
61 90 1 130.591 28.0981 80.5863 58.8889 30.5812 404.258 26.6538 787.212 23.0061 1207.75 19.6379 1665.88
61 95 1 121.373 28.3268 74.5833 59.3711 27.794 392.699 24.2206 762.246 20.9024 1168.01 17.8395 1610
61 100 1 113.126 28.496 69.2489 59.5405 25.3716 383.252 22.1062 742.347 19.0748 1136.82 16.2773 1566.69
61 105 1 105.713 28.5584 64.483 59.7093 23.2525 373.949 20.2569 722.748 17.4766 1106.11 14.9115 1524.02
61 110 1 99.0205 28.6207 60.2043 59.8773 21.388 364.784 18.6301 703.439 16.0709 1075.84 13.7104 1482
61 115 1 92.9532 28.6828 56.346 59.8151 19.7388 356.673 17.1913 686.153 14.8279 1048.26 12.6484 1442.98
61 120 1 87.4331 28.6381 52.8529 59.6497 18.2727 349.595 15.9125 670.762 13.7232 1023.15 11.7049 1406.76
61 125 1 82.3941 28.553 49.6788 59.4887 16.9636 342.622 14.7708 655.595 12.7371 998.408 10.8626 1371.06
61 130 1 77.7801 28.47 46.7849 59.3319 15.7897 335.751 13.7471 640.647 11.8532 974.02 10.1078 1335.87
61 135 1 73.5436 28.389 44.1383 59.1791 14.733 329.419 12.8258 627.675 11.0577 953.947 9.42848 1308.23
61 140 1 69.6433 28.3099 41.7109 59.03 13.7784 323.268 11.9936 615.244 10.3392 934.959 8.81504 1282.41
61 145 1 66.044 28.2327 39.4786 58.8846 12.9132 317.203 11.2394 602.988 9.68806 916.239 8.25919 1256.96
61 150 1 62.715 28.1572 37.4207 58.7425 12.1264 311.224 10.5536 590.903 9.09614 897.779 7.75392 1231.85
61 155 1 59.6293 28.0834 35.5191 58.6038 11.4088 305.327 9.92829 578.984 8.55644 879.574 7.29327 1207.1
61 160 1 56.7635 28.0112 33.7581 58.4277 10.7527 299.47 9.3565 567.187 8.06299 861.577 6.87214 1182.64
61 165 1 54.0971 27.9405 32.1241 58.1205 10.1511 295.367 8.8323 558.515 7.61065 847.564 6.48613 1162.51
61 170 1 51.6117 27.815 30.6049 57.8189 9.59811 291.331 8.35054 549.98 7.19499 833.764 6.13144 1142.68
61 175 1 49.2913 27.6735 29.19 57.5229 9.08872 287.352 7.90678 541.562 6.81213 820.153 5.80477 1123.12
61 180 1 47.1215 27.5346 27.8699 57.2322 8.61843 283.427 7.49711 533.258 6.45872 806.725 5.50326 1103.83
61 185 1 45.0894 27.3982 26.6364 56.9466 8.18334 279.557 7.11814 525.067 6.13181 793.477 5.22438 1084.79
61 190 1 43.1837 27.2642 25.4818 56.6661 7.78003 275.83 6.76686 517.351 5.82883 781.229 4.96592 1067.46
61 195 1 41.394 27.1325 24.3997 56.3905 7.40547 272.363 6.44067 510.572 5.54749 771.019 4.72595 1053.7
61 200 1 39.7112 27.003 23.3841 56.1196 7.057 268.942 6.13721 503.883 5.28579 760.945 4.50274 1040.13
61 205 1 38.1269 26.8758 22.4296 55.8532 6.73226 265.566 5.85444 497.283 5.04194 751.004 4.29477 1026.73
61 210 1 36.6335 26.7507 21.5313 55.5914 6.42914 262.236 5.59051 490.77 4.81436 741.195 4.10069 1013.51
61 215 1 35.2244 26.6278 20.6851 55.3339 6.14577 258.949 5.34379 484.342 4.60163 731.513 3.91929 1000.46
61 220 1 33.8933 26.5068 19.8869 55.0806 5.88047 255.705 5.11283 477.996 4.4025 721.956 3.74949 987.583
61 225 1 32.6345 26.3879 19.1331 54.8315 5.63174 252.503 4.8963 471.733 4.21583 712.521 3.59032 974.869
61 230 1 31.443 26.2708 18.4206 54.5864 5.39824 249.342 4.69304 465.549 4.04061 703.207 3.44093 962.318
61 235 1 30.3141 26.1557 17.7464 54.3409 5.17875 246.248 4.50199 459.492 3.87591 694.074 3.30052 949.993
61 240 1 29.2435 26.0423 17.1078 54.0934 4.97217 244.159 4.32219 455.172 3.72093 687.132 3.16839 940.039
61 245 1 28.2273 25.9308 16.5024 53.8499 4.77751 242.099 4.15277 450.908 3.57491 680.28 3.04391 930.212
61 250 1 27.2619 25.8192 15.9279 53.6103 4.59388 240.065 3.99296 446.7 3.43717 673.515 2.92651 920.51
61 255 1 26.344 25.7094 15.3822 53.3746 4.42046 238.058 3.84205 442.545 3.30711 666.836 2.81565 910.931
61 260 1 25.4706 25.6014 14.8636 53.1426 4.25651 236.077 3.69939 438.444 3.18417 660.242 2.71085 901.471
61 265 1 24.6389 25.4951 14.3701 52.9143 4.10136 234.122 3.56438 434.394 3.06783 653.73 2.6117 892.13
61 270 1 23.8463 25.3905 13.9003 52.6896 3.9544 232.192 3.43651 430.395 2.95764 647.299 2.51779 882.905
61 275 1 23.0904 25.2876 13.4527 52.4684 3.81504 230.286 3.31526 426.446 2.85317 640.948 2.42876 873.792
61 280 1 22.369 25.1862 13.0259 52.2505 3.6828 228.405 3.20021 422.547 2.75403 634.676 2.34428 864.792
61 285 1 21.6801 25.0865 12.6186 52.0361 3.55718 226.628 3.09092 419.017 2.65988 629.203 2.26405 857.186
61 290 1 21.0217 24.9883 12.2298 51.8249 3.43776 224.943 2.98704 415.811 2.57038 624.429 2.18778 850.797
61 295 1 20.3922 24.8916 11.8582 51.6169 3.32414 223.28 2.8882 412.645 2.48523 619.715 2.11523 844.487
61 300 1 19.7899 24.7963 11.5029 51.412 3.21595 221.637 2.79409 409.519 2.40415 615.059 2.04615 838.255
61 305 1 19.2132 24.7025 11.163 51.2102 3.11285 220.015 2.70441 406.431 2.3269 610.46 1.98033 832.101
61 310 1 18.6607 24.6102 10.8376 51.0115 3.01453 218.412 2.61889 403.381 2.25324 605.918 1.91757 826.022
61 315 1 18.1312 24.5192 10.526 50.8156 2.9207 216.83 2.53728 400.368 2.18295 601.43 1.85769 820.017
61 320 1 17.6234 24.4295 10.2272 50.6226 2.83109 215.267 2.45935 397.392 2.11582 596.998 1.8005 814.084
61 325 1 17.1361 24.3412 9.94077 50.4324 2.74545 213.722 2.38487 394.451 2.05168 592.618 1.74586 808.223
61 330 1 16.6683 24.2542 9.66592 50.245 2.66356 212.197 2.31366 391.545 1.99034 588.291 1.69362 802.433
