zp energy zt 0->1 1->0 1->2 2->1 2->3 3->2 3->4 4->3 4->5 5->4 5->6 6->5
50 50 1 276.091 64.1755 157.274 136.226 38.4564 1165.75 33.2446 2323.59 28.4219 3609.75 23.9886 5024.23
50 55 1 236.547 65.4026 134.613 138.658 32.6803 1097.07 28.2534 2172.17 24.1591 3363.96 20.3974 4672.43
50 60 1 205.136 66.3923 116.621 140.188 28.1061 1040.48 24.2985 2051.9 20.7786 3174.46 17.5462 4408.14
50 65 1 179.718 66.7054 102.077 141.055 24.4365 988.386 21.1265 1940.44 18.0677 2997.22 15.2601 4158.73
50 70 1 158.817 67.0185 90.1333 141.016 21.4493 942.596 18.5452 1840.84 15.8624 2835.74 13.401 3927.31
50 75 1 141.394 66.7237 80.1874 140.413 18.9812 902.113 16.4127 1752.54 14.0408 2691.68 11.8653 3719.55
50 80 1 126.688 66.3993 71.7976 139.825 16.9071 866.936 14.6193 1679.92 12.5071 2578.79 10.5705 3563.52
50 85 1 114.163 66.0818 64.6596 139.25 15.1567 832.531 13.1059 1608.9 11.2131 2468.36 9.47815 3410.91
50 90 1 103.396 65.7707 58.5292 138.688 13.6624 799.483 11.8137 1540.71 10.1078 2362.38 8.54468 3264.48
50 95 1 94.0705 65.4681 53.2238 137.756 12.377 771 10.7022 1480.99 9.15696 2267.72 7.74147 3131.19
50 100 1 85.9394 64.9982 48.6024 136.376 11.2655 747.368 9.74119 1430.04 8.33519 2184.39 7.04752 3010.42
50 105 1 78.8021 64.354 44.5483 135.021 10.2945 725.506 8.90136 1384.13 7.61665 2110.89 6.44035 2905.79
50 110 1 72.5039 63.7213 40.9734 133.691 9.44292 705.216 8.16488 1343.49 6.98651 2048.5 5.90782 2820.26
50 115 1 66.9184 63.0996 37.8054 132.385 8.69243 685.303 7.51588 1303.6 6.43127 1987.27 5.4386 2736.32
50 120 1 62.0473 62.4884 35.0375 131.1 8.02762 665.757 6.941 1264.45 5.93947 1927.17 5.02302 2653.93
50 125 1 57.7055 61.8875 32.57 129.837 7.43458 646.929 6.42806 1226.78 5.50049 1869.39 4.65188 2574.76
50 130 1 53.7818 61.2963 30.3426 128.595 6.90344 628.726 5.96854 1190.4 5.10711 1813.62 4.31915 2498.38
