zp energy zt 0->1 1->0 1->2 2->1 2->3 3->2 3->4 4->3 4->5 5->4 5->6 6->5
94 50 1 828.074 0.991227 601.604 2.10467 375.134 87.3653 328.123 186.317 284.21 298.959 243.393 425.292
94 55 1 741.791 1.1516 534.985 2.43962 328.179 89.3291 286.928 189.378 248.423 302.586 212.662 428.953
94 60 1 670.572 1.30924 480.241 2.76892 289.91 89.616 253.37 189.399 219.283 302.117 187.649 427.771
94 65 1 610.851 1.46364 434.545 3.09144 258.24 89.4982 225.609 188.402 195.187 299.802 166.974 423.699
94 70 1 560.092 1.61492 395.889 3.40749 231.686 89.3909 202.343 187.436 175 297.543 149.659 419.712
94 75 1 516.451 1.76177 362.81 3.69704 209.17 89.2728 182.622 186.479 157.896 295.315 134.993 415.781
94 80 1 478.548 1.88663 334.219 4.30291 189.89 88.9711 165.741 184.988 143.26 292.354 122.448 411.068
94 85 1 445.339 2.16475 309.289 4.5174 173.239 88.0056 151.167 182.556 130.628 288.168 111.623 404.843
94 90 1 416.014 2.27382 287.38 4.75272 158.747 87.0804 138.486 180.18 119.641 284.053 102.211 398.697
94 95 1 389.938 2.3878 267.993 4.99529 146.047 86.1843 127.378 177.859 110.019 280.019 93.9703 392.666
94 100 1 366.608 2.50347 250.729 5.24004 134.85 85.3113 117.586 175.585 101.54 276.061 86.7104 386.738
94 105 1 345.617 2.6116 235.27 5.42655 124.923 84.4003 108.907 173.296 94.0257 272.113 80.2784 380.851
94 110 1 326.634 2.69339 221.355 5.60045 116.076 83.4222 101.175 170.909 87.3331 268.061 74.5509 374.877
94 115 1 309.389 2.77503 208.773 5.77366 108.156 82.4338 94.2537 168.54 81.3441 264.091 69.4266 369.089
94 120 1 293.657 2.85624 197.346 5.94576 101.034 81.4718 88.0323 166.245 75.9617 260.265 64.8223 363.532
94 125 1 279.251 2.93688 186.928 6.1165 94.6061 80.5264 82.4178 163.987 71.1053 256.498 60.6688 358.061
94 130 1 266.011 3.01687 177.397 6.28573 88.7827 79.5968 77.3324 161.765 66.7076 252.789 56.9082 352.671
94 135 1 253.804 3.09613 168.647 6.45336 83.4891 78.6899 72.7107 159.606 62.7115 249.202 53.4918 347.478
94 140 1 242.517 3.17465 160.589 6.61934 78.6622 77.814 68.4971 157.546 59.0691 245.816 50.3782 342.623
94 145 1 232.05 3.25241 153.149 6.75098 74.2478 76.9195 64.6443 155.485 55.7391 242.447 47.5322 337.806
94 150 1 222.319 3.31037 146.259 6.84585 70.1995 76.0037 61.1117 153.419 52.6864 239.093 44.9235 333.025
94 155 1 213.251 3.35442 139.864 6.93998 66.4776 75.1983 57.8644 151.55 49.8806 235.994 42.5262 328.532
