zp energy zt 0->1 1->0 1->2 2->1 2->3 3->2 3->4 4->3 4->5 5->4 5->6 6->5
54 50 1 350.282 43.8402 200.823 93.1037 51.3637 901.362 44.5188 1805.45 38.1658 2805.38 32.3047 3901.13
54 55 1 300.66 45.3003 172.224 95.7796 43.788 853.592 37.9545 1701.53 32.5431 2639.61 27.5536 3667.81
54 60 1 261.31 46.4121 149.547 98.0648 37.7841 809.447 32.7516 1605.1 28.0854 2485.03 23.7854 3449.24
54 65 1 229.462 47.1502 131.199 99.4445 32.9353 771.19 28.5488 1520.43 24.4831 2347.16 20.7382 3251.38
54 70 1 203.256 47.7228 116.11 100.629 28.9637 736.874 25.1057 1447.02 21.5311 2231.06 18.24 3088.99
54 75 1 181.387 48.0663 103.527 101.098 25.6674 708.072 22.2475 1385.87 19.08 2134.5 16.1648 2953.95
54 80 1 162.926 48.2356 92.9167 101.562 22.9071 679.916 19.8546 1326.09 17.0282 2040.1 14.4279 2821.92
54 85 1 147.181 48.3987 83.8771 101.367 20.573 655.797 17.8318 1273.88 15.2943 1955.63 12.9605 2701.03
54 90 1 133.631 48.197 76.1056 100.994 18.5807 633.525 16.1054 1225.19 13.8147 1875.99 11.7085 2585.93
54 95 1 121.868 48.0001 69.3634 100.63 16.8587 613.458 14.6125 1182.81 12.5343 1808.69 10.624 2491.09
54 100 1 111.591 47.8076 63.4777 100.274 15.3643 594.669 13.3168 1144.37 11.4229 1749.36 9.68248 2409.66
54 105 1 102.557 47.6192 58.3086 99.927 14.0604 576.249 12.1864 1106.67 10.4533 1691.2 8.86116 2329.83
54 110 1 94.5681 47.4346 53.741 99.587 12.914 558.426 11.1925 1070.22 9.60068 1634.97 8.13863 2252.67
54 115 1 87.4678 47.2543 49.6843 99.096 11.9007 542.289 10.3138 1036.96 8.84683 1583.09 7.49969 2180.71
54 120 1 81.1296 47.0349 46.066 98.3032 11.0023 529.644 9.53506 1009.95 8.17885 1539.21 6.9337 2117.44
54 125 1 75.4468 46.664 42.8242 97.525 10.2016 517.236 8.84101 983.447 7.58357 1496.16 6.42932 2055.37
54 130 1 70.3298 46.2997 39.9065 96.7609 9.48316 505.438 8.21802 958.374 7.04901 1455.57 5.97613 1997.02
54 135 1 65.7074 45.9418 37.2725 96.0101 8.83758 494.654 7.65828 936.981 6.56876 1422.99 5.56901 1952.69
54 140 1 61.5176 45.59 34.8865 95.2724 8.25533 484.051 7.1535 915.948 6.13569 1390.96 5.2019 1909.09
54 145 1 57.7081 45.2443 32.7182 94.5471 7.7284 473.626 6.69671 895.266 5.74382 1359.47 4.86973 1866.23
54 150 1 54.2342 44.9043 30.7421 93.834 7.24999 463.373 6.282 874.927 5.38807 1328.5 4.56818 1824.08
54 155 1 51.0572 44.5699 28.9355 93.1325 6.81369 453.421 5.90374 855.204 5.06351 1298.48 4.293 1783.25
54 160 1 48.1443 44.2409 27.2794 92.4424 6.41462 443.768 5.5577 836.092 4.76653 1269.41 4.0411 1743.73
54 165 1 45.4794 43.918 25.7644 91.7301 6.0494 435.983 5.24106 820.221 4.49483 1244.44 3.8107 1708.65
