zp energy zt 0->1 1->0 1->2 2->1 2->3 3->2 3->4 4->3 4->5 5->4 5->6 6->5
68 50 1 359.429 11.7216 240.572 24.8112 121.715 358.931 106.463 732.012 92.2165 1144.05 78.9744 1595.05
68 55 1 321.191 12.7069 212.899 26.9258 104.606 348.577 91.4644 706.946 79.1955 1102.03 67.7997 1533.83
68 60 1 289.541 13.5157 190.232 28.3656 90.9241 338.504 79.4744 683.41 68.7912 1063.08 58.8744 1477.53
68 65 1 262.916 14.1176 171.357 29.6714 79.7979 328.689 69.7283 660.557 60.3374 1025.28 51.6251 1422.85
68 70 1 240.213 14.7106 155.417 30.9578 70.6207 319.297 61.6924 639.134 53.3695 990.467 45.6519 1373.3
68 75 1 220.63 15.2948 141.794 32.2251 62.9572 310.052 54.9842 618.045 47.5547 956.206 40.6688 1324.53
68 80 1 203.573 15.8482 130.031 33.1487 56.4884 301.574 49.3235 599.072 42.6494 925.643 36.4662 1281.29
68 85 1 188.588 16.1873 119.782 33.8945 50.9759 293.776 44.5009 581.592 38.4715 897.342 32.8878 1241.03
68 90 1 175.326 16.5217 110.782 34.6302 46.2383 286.124 40.3574 564.483 34.8828 869.708 29.8146 1201.8
68 95 1 163.511 16.8203 102.823 35.1047 42.1357 279.463 36.77 550.117 31.7765 847.067 27.1552 1170.31
68 100 1 152.925 17.0217 95.7419 35.5548 38.5586 273.113 33.6429 536.342 29.0693 825.241 24.8379 1139.81
68 105 1 143.391 17.2207 89.4058 35.9994 35.4203 266.858 30.8999 522.773 26.6951 803.743 22.8061 1109.77
68 110 1 134.765 17.4173 83.7083 36.3042 32.6514 260.976 28.4801 509.979 24.6011 783.314 21.0143 1080.98
68 115 1 126.928 17.5332 78.5618 36.5295 30.1956 255.622 26.3345 498.186 22.7447 764.22 19.4261 1053.72
68 120 1 119.781 17.6298 73.8939 36.7527 28.0073 250.347 24.4229 486.564 21.091 745.403 18.0115 1026.86
68 125 1 113.24 17.7255 69.6444 36.9738 26.0488 245.149 22.7122 475.109 19.6113 726.855 16.746 1000.39
68 130 1 107.236 17.8205 65.7623 37.0955 24.2887 240.528 21.1752 465.417 18.282 711.762 15.6093 979.564
68 135 1 101.708 17.8711 62.2047 37.1584 22.7011 236.463 19.7889 456.892 17.0833 698.443 14.5844 961.118
68 140 1 96.6059 17.8945 58.935 37.2216 21.2641 232.457 18.5343 448.488 15.9986 685.315 13.657 942.937
68 145 1 91.8844 17.9181 55.9217 37.2851 19.959 228.508 17.395 440.204 15.0137 672.372 12.8151 925.012
68 150 1 87.5056 17.942 53.1379 37.3488 18.7703 224.615 16.3574 432.036 14.1168 659.61 12.0484 907.338
68 155 1 83.4357 17.966 50.56 37.3154 17.6843 221.058 15.4096 424.532 13.2976 647.738 11.3483 890.676
68 160 1 79.6456 17.9625 48.1676 37.2406 16.6895 218.073 14.5416 418.059 12.5475 637.199 10.7073 875.494
68 165 1 76.1094 17.9247 45.9427 37.168 15.7761 215.13 13.7445 411.676 11.8587 626.807 10.1188 860.521
