zp energy zt 0->1 1->0 1->2 2->1 2->3 3->2 3->4 4->3 4->5 5->4 5->6 6->5
36 50 1 95.7031 254.19 53.1562 543.462 10.6092 3269.18 9.03519 6433.21 7.60185 10035.6 6.30922 14076.2
36 55 1 81.3618 248.219 45.1349 530.776 8.908 3026.34 7.5871 5921.91 6.38473 9217.49 5.3009 12913.1
36 60 1 69.8885 242.433 38.7367 517.581 7.58487 2837.24 6.46108 5537.73 5.43849 8619.06 4.5171 12081.2
36 65 1 60.5803 236.42 33.5594 503.95 6.53848 2677.48 5.57121 5204.52 4.69131 8085.05 3.89879 11319.1
36 70 1 52.9259 230.388 29.3072 490.575 5.68864 2530.37 4.84753 4898.46 4.08261 7594.83 3.39388 10619.5
36 75 1 46.5674 224.466 25.7804 477.442 4.99339 2388.83 4.25546 4606.27 3.58455 7129.77 2.98065 9959.33
36 80 1 41.235 218.662 22.8267 464.897 4.41832 2266.24 3.76589 4366.38 3.17286 6765.3 2.63921 9463.01
36 85 1 36.7211 213.087 20.3277 453.977 3.93429 2178.3 3.35362 4186.87 2.82592 6479.68 2.3512 9056.75
36 90 1 32.8722 208.343 18.1986 443.241 3.52492 2092.66 3.00493 4012.19 2.53247 6201.82 2.10754 8661.55
36 95 1 29.5674 203.679 16.3716 432.685 3.17591 2008.71 2.70768 3840.98 2.28232 5929.5 1.89985 8274.26
36 100 1 26.7099 199.092 14.7923 422.302 2.87468 1928.81 2.45096 3678.38 2.0661 5671.02 1.72012 7906.72
36 105 1 24.2254 194.578 13.4195 412.087 2.61365 1852.29 2.22846 3525.23 1.87867 5430.9 1.56427 7569.32
36 110 1 22.0537 190.137 12.22 402.034 2.38623 1780.09 2.03464 3386.57 1.71541 5221.46 1.42853 7284.76
36 115 1 20.1458 185.798 11.1663 394.511 2.18676 1730.4 1.86469 3284.91 1.5723 5058.07 1.30959 7049.85
36 120 1 18.4614 181.896 10.236 387.203 2.0106 1682.85 1.71454 3187.62 1.4458 4901.52 1.20439 6824.55
36 125 1 16.9683 178.758 9.41147 380.005 1.8546 1636.94 1.58159 3095.31 1.3338 4755.1 1.11124 6616.33
36 130 1 15.6395 175.668 8.67763 372.918 1.71577 1593.02 1.46327 3009.13 1.23412 4621.24 1.02834 6429.36
36 135 1 14.452 172.626 8.0217 365.939 1.59139 1550.8 1.35721 2926.5 1.14473 4493.03 0.953928 6250.38
36 140 1 13.3874 169.63 7.43363 359.064 1.47983 1509.3 1.26209 2845.28 1.06455 4367 0.887193 6074.46
36 145 1 12.4299 166.678 6.90463 352.291 1.37939 1468.49 1.17646 2765.43 0.992369 4243.11 0.827118 5901.53
36 150 1 11.5657 163.77 6.42711 345.617 1.28849 1429.77 1.09894 2691.68 0.927013 4131.33 0.772695 5748.74
36 155 1 10.7836 160.904 5.99479 339.041 1.20598 1392.54 1.02856 2621.75 0.867651 4026.66 0.723241 5607.27
36 160 1 10.074 158.09 5.6025 333.908 1.13105 1363.85 0.964679 2565.38 0.813795 3938.5 0.678402 5483.21
36 165 1 9.42833 155.321 5.24555 329.533 1.06278 1339.01 0.906479 2515.18 0.764742 3858.02 0.637572 5367.55
36 170 1 8.83936 152.756 4.91982 325.221 1.00027 1314.98 0.853177 2466.66 0.719801 3780.26 0.600145 5255.77
36 175 1 8.30088 150.921 4.62192 320.968 0.942965 1291.46 0.804306 2419.21 0.67859 3704.22 0.56582 5146.49
36 180 1 7.80749 149.112 4.34891 316.777 0.89033 1269.07 0.75942 2375.54 0.640742 3636.19 0.534294 5051.03
36 185 1 7.35445 147.329 4.09816 312.645 0.841876 1247.21 0.718103 2333.34 0.605902 3571.01 0.505275 4960.25
36 190 1 6.93754 145.572 3.86733 308.57 0.797109 1226 0.679919 2292.44 0.573695 3507.89 0.478437 4872.36
36 195 1 6.5532 143.839 3.65445 304.553 0.755708 1205.2 0.644604 2252.37 0.543904 3446.07 0.453609 4786.31
36 200 1 6.19823 142.131 3.4578 300.59 0.717365 1184.7 0.611899 2212.9 0.516317 3385.18 0.430618 4701.55
36 205 1 5.86982 140.446 3.27581 296.682 0.681792 1164.51 0.581557 2174.02 0.490722 3325.19 0.409287 4618.05
