zp energy zt 0->1 1->0 1->2 2->1 2->3 3->2 3->4 4->3 4->5 5->4 5->6 6->5
79 50 1 524.167 4.15019 364.884 8.77714 205.601 197.484 180.021 410.13 156.085 646.716 133.795 907.24
79 55 1 469.203 4.77102 323.663 10.0616 178.123 194.992 155.899 402.81 135.117 633.516 115.779 887.111
79 60 1 423.81 5.21924 289.88 11.0171 155.951 192.194 136.444 395.143 118.214 619.864 101.261 866.357
79 65 1 385.709 5.6089 261.741 11.7536 137.773 188.728 120.501 386.522 104.367 605.137 89.3736 844.573
79 70 1 353.285 5.94181 237.975 12.4636 122.666 184.988 107.256 377.484 92.8685 589.954 79.5051 822.396
79 75 1 325.365 6.27183 217.664 13.1665 109.963 181.368 96.122 368.817 83.2061 575.512 71.2152 801.456
79 80 1 301.08 6.59811 200.125 13.8611 99.1707 177.809 86.6663 360.292 75.0024 561.309 64.179 780.861
79 85 1 279.767 6.92032 184.842 14.464 89.9183 174.266 78.5623 351.985 67.9736 547.62 58.1522 761.172
79 90 1 260.916 7.14231 171.419 14.8806 81.9219 170.97 71.5604 344.35 61.9024 535.02 52.9478 742.98
79 95 1 244.129 7.33371 159.545 15.2922 74.961 167.764 65.4668 336.897 56.62 522.694 48.4207 725.153
79 100 1 229.088 7.52278 148.975 15.6986 68.8619 164.66 60.1289 329.769 51.994 511.027 44.4569 708.434
79 105 1 215.537 7.70951 139.512 16.0999 63.4862 161.645 55.4253 322.915 47.9185 499.91 40.9656 692.63
79 110 1 203.269 7.89394 130.996 16.4961 58.7226 158.675 51.2582 316.162 44.3086 488.958 37.8738 677.061
79 115 1 192.113 8.07608 123.297 16.8875 54.4807 155.75 47.5481 309.509 41.0952 478.166 35.1222 661.719
79 120 1 181.928 8.25599 116.307 17.1669 50.686 152.876 44.2299 303.243 38.2219 468.269 32.6621 647.953
79 125 1 172.594 8.36835 109.936 17.3908 47.2774 150.451 41.2497 297.811 35.6417 459.468 30.4533 635.425
79 130 1 164.013 8.47009 104.108 17.6122 44.2037 148.063 38.5628 292.457 33.3158 450.795 28.4626 623.078
79 135 1 156.099 8.57076 98.7604 17.8312 41.422 145.709 36.1316 287.18 31.2116 442.247 26.6619 610.907
79 140 1 148.78 8.67039 93.8379 18.0302 38.8961 143.441 33.9244 282.24 29.3015 434.429 25.0275 600.008
