zp energy zt 0->1 1->0 1->2 2->1 2->3 3->2 3->4 4->3 4->5 5->4 5->6 6->5
45 50 1 124.663 102.867 75.8726 218.79 27.0825 1407.64 23.4737 2755.98 20.1499 4263.8 17.1111 5931.11
45 55 1 109.452 103.545 66.1473 218.961 22.8429 1334.29 19.7927 2592.94 16.9848 3994.92 14.419 5540.24
45 60 1 96.9115 102.957 58.2185 217.938 19.5255 1273.62 16.9136 2465.98 14.51 3795.04 12.3148 5260.78
45 65 1 86.4285 102.381 51.6543 216.942 16.8802 1214.12 14.6185 2341.77 12.538 3599.91 10.6386 4988.51
45 70 1 77.5627 101.818 46.1496 215.969 14.7365 1155.59 12.7592 2219.57 10.9408 3407.93 9.28137 4720.66
45 75 1 69.9897 101.264 41.4823 213.648 12.9748 1109.55 11.2316 2120.12 9.62892 3245.35 8.1669 4485.25
45 80 1 63.4652 99.99 37.4873 210.871 11.5093 1070.99 9.96113 2041.11 8.53818 3121.24 7.24048 4311.37
45 85 1 57.9977 98.6971 34.1374 208.145 10.2772 1033.63 8.89318 1965.73 7.62147 3004.44 6.46204 4149.78
45 90 1 53.2349 97.4268 31.2331 205.467 9.23125 996.849 7.98683 1891.51 6.84363 2889.45 5.80165 3990.68
45 95 1 49.0057 96.1778 28.6708 202.835 8.33584 960.628 7.21105 1818.42 6.17796 2776.2 5.23659 3833.99
45 100 1 45.235 94.9491 26.3992 200.191 7.5634 927.41 6.54192 1750.67 5.60391 2669.98 4.74938 3685.33
45 105 1 41.8605 93.7346 24.3764 197.372 6.89241 902.594 5.96077 1697.64 5.10542 2582.52 4.32636 3557.22
45 110 1 38.8298 92.463 22.5678 194.6 6.30588 880.045 5.45284 1652.98 4.6698 2513.4 3.95674 3461.31
45 115 1 36.099 91.2123 20.9446 191.874 5.79023 858.071 5.00636 1609.93 4.28693 2447.44 3.63193 3370.62
45 120 1 33.6309 89.9818 19.4827 189.192 5.3345 836.419 4.61181 1567.5 3.94864 2382.45 3.34497 3281.25
45 125 1 31.3937 88.7708 18.1618 186.552 4.92979 815.083 4.26147 1525.7 3.64829 2318.39 3.09023 3193.17
45 130 1 29.3605 87.5787 16.9646 183.953 4.56876 794.053 3.94899 1484.49 3.38043 2255.25 2.86307 3106.35
45 135 1 27.5078 86.4048 15.8766 181.394 4.24538 773.321 3.66912 1443.86 3.14055 2193 2.65966 3020.75
