zp energy zt 0->1 1->0 1->2 2->1 2->3 3->2 3->4 4->3 4->5 5->4 5->6 6->5
35 50 1 60.9123 276.618 35.5565 593.251 10.2006 2932.42 8.75889 5657.71 7.44804 8769.11 6.26808 12266.6
35 55 1 52.8183 270.042 30.6714 578.703 8.52445 2746.96 7.31746 5287.82 6.22048 8201.28 5.23349 11487.4
35 60 1 46.1591 263.251 26.6929 562.857 7.22662 2607.49 6.20178 4998.75 5.27066 7736.65 4.43324 10821.2
35 65 1 40.6217 256.271 23.4115 547.293 6.20131 2470.34 5.32064 4714.47 4.52073 7279.68 3.8016 10166
35 70 1 35.9732 249.41 20.6752 531.997 5.37732 2339.12 4.61269 4449.57 3.91837 6863.33 3.29437 9580.42
35 75 1 32.0377 242.66 18.3715 517.436 4.70527 2226.52 4.03542 4231.72 3.42732 6533.05 2.88097 9130.5
35 80 1 28.6804 236.193 16.4152 504.541 4.15007 2143.85 3.55863 4064.56 3.02183 6266.68 2.53967 8750.19
35 85 1 25.7962 230.625 14.7412 491.859 3.68619 2062.49 3.16034 3900.02 2.68317 6004.45 2.25468 8375.79
35 90 1 23.3028 225.147 13.2988 479.381 3.29473 1982.38 2.82428 3738 2.39748 5746.24 2.01431 8007.1
35 95 1 21.1345 219.756 12.048 467.1 2.96141 1903.95 2.5382 3580.3 2.15431 5496.14 1.80975 7651.48
35 100 1 19.2389 214.448 10.9571 455.009 2.67532 1830.85 2.29268 3441.55 1.94566 5287.1 1.63426 7367.52
35 105 1 17.5734 209.221 10.0007 444.531 2.42799 1770.73 2.08046 3324.22 1.76533 5105.02 1.4826 7113.12
35 110 1 16.1033 204.072 9.15802 435.677 2.21276 1723.02 1.89581 3227.34 1.60845 4948.64 1.35069 6886.92
35 115 1 14.8 200.208 8.41219 426.958 2.02433 1677.35 1.73418 3137.22 1.47115 4806.56 1.23525 6685.37
35 120 1 13.6401 196.491 7.7493 418.372 1.85847 1633.14 1.59192 3051.56 1.35032 4673.64 1.13367 6499.36
35 125 1 12.6039 192.829 7.15782 409.915 1.71173 1589.57 1.46607 2967.14 1.24344 4542.63 1.04384 6316.02
35 130 1 11.6749 189.222 6.62811 401.582 1.58131 1546.63 1.35424 2883.93 1.14847 4413.48 0.964021 6135.29
35 135 1 10.8393 185.668 6.1521 393.371 1.46489 1504.9 1.25442 2804.31 1.06372 4291.61 0.892795 5966.79
35 140 1 10.0854 182.165 5.72295 385.278 1.36055 1464.69 1.16497 2729.56 0.987775 4179.89 0.828982 5815.67
35 145 1 9.4031 178.713 5.3349 377.301 1.2667 1425.09 1.08451 2655.94 0.919476 4069.83 0.771597 5666.77
35 150 1 8.784 175.309 4.98299 371.839 1.18198 1399.36 1.01189 2604.44 0.857837 3987.08 0.719812 5547.28
35 155 1 8.22074 171.953 4.663 366.503 1.10526 1374.04 0.946137 2553.71 0.802027 3905.53 0.67293 5429.49
35 160 1 7.70702 169.298 4.37129 361.244 1.03557 1349.25 0.886414 2504.41 0.751342 3826.73 0.630356 5316.21
35 165 1 7.23737 167.076 4.10473 356.06 0.972088 1325.74 0.832014 2459.56 0.705179 3757.52 0.591583 5219.61
35 170 1 6.80705 164.886 3.86058 350.949 0.914105 1302.57 0.782331 2415.33 0.663022 3689.26 0.556178 5124.33
35 175 1 6.41193 162.728 3.63647 345.91 0.861011 1279.7 0.73684 2371.7 0.624425 3621.92 0.523765 5030.34
35 180 1 6.04839 160.599 3.43033 340.941 0.812276 1257.15 0.695087 2328.66 0.589003 3555.48 0.494021 4937.61
35 185 1 5.71326 158.5 3.24035 336.04 0.767441 1234.9 0.65668 2286.19 0.55642 3489.93 0.466663 4846.12
35 190 1 5.40375 156.43 3.06493 331.206 0.726107 1212.94 0.621273 2244.29 0.526386 3425.25 0.441447 4755.84
35 195 1 5.1174 154.388 2.90266 326.437 0.687922 1191.96 0.588565 2205.7 0.498644 3367.64 0.418156 4677.79
35 200 1 4.85203 152.374 2.7523 321.733 0.652578 1171.69 0.558294 2169.34 0.472969 3314.66 0.396603 4607.67
35 205 1 4.6057 150.387 2.61275 317.091 0.619804 1151.69 0.530225 2133.45 0.449164 3262.37 0.376621 4538.46
35 210 1 4.37742 148.426 2.48339 312.51 0.589359 1131.94 0.504153 2098.03 0.427054 3210.76 0.358062 4470.15
35 215 1 4.17096 146.491 2.366 309.004 0.561031 1117.18 0.479895 2070.45 0.406484 3168.8 0.340797 4412.25
35 220 1 3.97817 144.582 2.2564 305.78 0.53463 1103.51 0.457289 2044.6 0.387315 3129.04 0.32471 4356.84
35 225 1 3.7979 142.697 2.15394 302.599 0.509989 1090.02 0.43619 2019.08 0.369426 3089.79 0.309697 4302.15
35 230 1 3.6291 140.846 2.05803 299.461 0.486955 1076.7 0.416469 1993.89 0.352706 3051.05 0.295666 4248.17
35 235 1 3.47086 139.53 1.96813 296.364 0.465394 1063.55 0.398011 1969.03 0.337057 3012.8 0.282534 4194.87
35 240 1 3.32232 138.23 1.88376 293.308 0.445186 1050.57 0.38071 1944.48 0.322391 2975.04 0.270228 4142.26
35 245 1 3.18274 136.948 1.80448 290.291 0.42622 1037.75 0.364475 1920.24 0.308629 2937.76 0.258681 4090.3
35 250 1 3.05141 135.682 1.7299 287.313 0.408399 1025.1 0.34922 1896.31 0.295698 2900.94 0.247832 4039
