zp energy zt 0->1 1->0 1->2 2->1 2->3 3->2 3->4 4->3 4->5 5->4 5->6 6->5
40 50 1 134.922 169.048 75.5807 361.01 16.2395 2362.39 13.9078 4652.72 11.7725 7232.03 9.83364 10100.3
40 55 1 114.497 167.731 64.0913 357.725 13.6858 2194.41 11.7221 4294.67 9.92451 6658.49 8.29311 9285.88
40 60 1 98.7232 165.438 55.2072 351.298 11.6913 2072.56 10.0154 4041.26 8.48185 6257.38 7.0907 8720.93
40 65 1 86.2859 162.464 48.1931 345.002 10.1002 1957.09 8.65332 3801.34 7.32982 5877.75 6.12968 8186.34
40 70 1 75.965 159.546 42.389 338.827 8.81309 1845.34 7.55151 3569.26 6.39783 5510.59 5.35205 7669.33
40 75 1 67.3061 156.689 37.5286 332.617 7.75108 1747.35 6.64155 3365.36 5.6272 5186.65 4.70801 7211.22
40 80 1 59.9831 153.844 33.4271 326.01 6.87106 1677.37 5.88804 3223.26 4.98956 4963.66 4.17562 6898.59
40 85 1 53.7385 150.893 29.9357 319.521 6.13281 1608.86 5.25599 3084.15 4.45476 4745.39 3.72912 6592.57
40 90 1 48.3737 147.992 26.9401 313.144 5.5065 1542.54 4.7197 2949.59 4.00089 4534.3 3.35006 6296.67
40 95 1 43.7317 145.14 24.3498 306.876 4.96795 1480.51 4.25812 2824.1 3.60976 4337.66 3.02286 6021.18
40 100 1 39.694 142.336 22.0991 300.711 4.5042 1419.67 3.8607 2701.05 3.27302 4144.86 2.74118 5751.08
40 105 1 36.1626 139.586 20.1325 295.038 4.10229 1368.03 3.51637 2596 2.98139 3978.97 2.49733 5516.92
40 110 1 33.0586 136.936 18.4052 289.93 3.7518 1328.73 3.21622 2517.79 2.72728 3857.13 2.28496 5346.73
40 115 1 30.3153 134.692 16.8788 284.905 3.44228 1292.15 2.95091 2445.33 2.50239 3744.45 2.09672 5189.49
40 120 1 27.882 132.483 15.5255 279.959 3.16909 1256.26 2.71675 2374.24 2.30391 3633.89 1.93059 5035.22
40 125 1 25.7148 130.31 14.3208 275.092 2.9268 1221 2.50909 2304.41 2.12791 3525.32 1.78327 4883.72
40 130 1 23.7774 128.17 13.2442 270.299 2.71094 1186.37 2.32408 2235.83 1.97112 3418.68 1.65204 4734.92
40 135 1 22.039 126.062 12.2782 265.58 2.51743 1152.83 2.1582 2169.5 1.83048 3315.61 1.53427 4591.15
40 140 1 20.474 123.987 11.4086 260.931 2.34329 1120.33 2.00888 2105.34 1.70383 3215.96 1.42816 4452.18
40 145 1 19.061 121.943 10.6236 256.352 2.18632 1088.37 1.87429 2042.24 1.58969 3117.95 1.33253 4315.51
40 150 1 17.7816 119.938 9.91307 252.9 2.04452 1066.26 1.75275 1997.56 1.48667 3046.8 1.24628 4213.98
40 155 1 16.62 117.963 9.26794 249.592 1.91586 1045.88 1.6425 1957.03 1.39323 2983.04 1.16805 4123.92
40 160 1 15.5623 116.471 8.68039 246.333 1.79851 1026.28 1.54189 1918.14 1.30792 2921.91 1.09658 4037.58
40 165 1 14.5969 115.054 8.14409 243.121 1.69132 1007.19 1.44999 1880.27 1.22997 2862.38 1.03127 3953.52
40 170 1 13.7138 113.659 7.6535 239.957 1.59324 988.386 1.3659 1843 1.15866 2803.8 0.971513 3870.79
40 175 1 12.9042 112.284 7.20372 236.838 1.50328 969.88 1.28877 1806.32 1.09325 2746.15 0.91671 3789.37
40 180 1 12.1604 110.929 6.79047 233.764 1.42058 952.174 1.21787 1772.26 1.03312 2694.01 0.866329 3717.44
40 185 1 11.4756 109.594 6.40993 230.733 1.34428 935.084 1.15245 1739.76 0.977632 2644.75 0.819819 3650.06
40 190 1 10.8439 108.277 6.05885 227.745 1.27377 918.381 1.09199 1708.03 0.926338 2596.68 0.776817 3584.34
40 195 1 10.2603 106.979 5.73442 224.799 1.20854 901.926 1.03605 1676.77 0.878886 2549.33 0.737038 3519.6
40 200 1 9.72007 105.699 5.43407 221.893 1.14807 885.712 0.984208 1645.97 0.834907 2502.68 0.70017 3455.83
40 205 1 9.2192 104.437 5.15556 219.028 1.09193 869.735 0.936068 1615.63 0.79407 2456.72 0.665937 3393
40 210 1 8.75405 103.191 4.89687 216.201 1.0397 854.01 0.891281 1585.78 0.756079 2411.5 0.634088 3331.19
40 215 1 8.32137 101.966 4.65617 214.046 0.990965 842.253 0.849495 1562.69 0.720628 2375.34 0.604363 3280.23
40 220 1 7.91836 100.759 4.43194 212.188 0.945508 832.535 0.810521 1543.65 0.687568 2345.54 0.576649 3238.21
40 225 1 7.54246 99.5674 4.22274 210.356 0.903028 822.958 0.7741 1524.9 0.656674 2316.18 0.55075 3196.79
40 230 1 7.19136 98.5647 4.02732 208.549 0.863273 813.518 0.740017 1506.41 0.627764 2287.23 0.526515 3155.97
40 235 1 6.86299 97.7872 3.84451 206.766 0.826018 804.212 0.708077 1488.19 0.600673 2258.7 0.503804 3115.74
40 240 1 6.5555 97.0204 3.67328 205.007 0.791051 795.059 0.6781 1470.27 0.575245 2230.65 0.482487 3076.18
40 245 1 6.26717 96.2641 3.51266 203.273 0.758155 786.164 0.649892 1452.88 0.551312 2203.43 0.462416 3037.81
40 250 1 5.9992 95.5182 3.3632 201.561 0.727211 777.391 0.623358 1435.74 0.528801 2176.6 0.443538 2999.97
40 255 1 5.75164 94.7823 3.22485 199.873 0.698069 768.738 0.598371 1418.82 0.507601 2150.13 0.425759 2962.65
40 260 1 5.51849 94.0563 3.09454 198.206 0.670593 760.204 0.574812 1402.14 0.487614 2124.02 0.408999 2925.84
40 265 1 5.29869 93.34 2.97167 196.562 0.64466 752 0.552578 1386.55 0.468751 2100.21 0.39318 2892.99
40 270 1 5.09124 92.6331 2.8557 194.939 0.620158 744.012 0.53157 1371.59 0.45093 2077.67 0.378236 2862.26
40 275 1 4.89526 91.9356 2.74611 193.337 0.596964 736.207 0.511682 1356.99 0.434054 2055.69 0.364081 2832.31
40 280 1 4.70992 91.2471 2.64246 191.756 0.574999 728.535 0.492847 1342.65 0.418072 2034.11 0.350674 2802.91
40 285 1 4.53451 90.5676 2.54435 190.195 0.554187 720.963 0.475001 1328.5 0.402929 2012.81 0.337972 2773.89
40 290 1 4.36835 89.8969 2.4514 188.654 0.534449 713.489 0.458076 1314.53 0.388568 1991.79 0.325926 2745.25
40 295 1 4.2108 89.2347 2.36326 187.133 0.515713 706.111 0.442011 1300.75 0.374937 1971.04 0.314492 2716.99
40 300 1 4.06131 88.581 2.27961 185.63 0.497915 698.827 0.42675 1287.14 0.361989 1950.55 0.303631 2689.08
40 305 1 3.91933 87.9355 2.20016 184.147 0.480992 691.637 0.41224 1273.7 0.349678 1930.33 0.293305 2661.54
40 310 1 3.78438 87.2982 2.12463 182.681 0.464877 684.59 0.398422 1260.55 0.337952 1910.55 0.283468 2634.61
40 315 1 3.65602 86.6688 2.05277 181.234 0.449527 677.65 0.385259 1247.6 0.326782 1891.09 0.274096 2608.11
40 320 1 3.53383 86.0472 1.98437 179.804 0.4349 670.796 0.372717 1234.82 0.316139 1871.86 0.265167 2581.94
40 325 1 3.41745 85.434 1.9192 178.64 0.420956 665.076 0.360761 1223.79 0.305995 1854.8 0.256658 2558.08
40 330 1 3.30652 84.8289 1.85709 177.658 0.407652 660.502 0.349356 1215.22 0.296319 1841.82 0.248543 2540.3
