zp energy zt 0->1 1->0 1->2 2->1 2->3 3->2 3->4 4->3 4->5 5->4 5->6 6->5
41 50 1 96.0227 151.202 57.5117 322.352 19.0008 1865.15 16.4172 3627.02 14.0484 5607.94 11.8942 7807.93
41 55 1 83.7524 150.209 49.8608 320.72 15.9692 1751.76 13.7936 3386.44 11.7996 5224.75 9.98735 7266.69
41 60 1 73.6926 149.234 43.6497 316.929 13.6068 1660.29 11.7499 3192.38 10.0486 4913.19 8.50304 6822.71
41 65 1 65.6071 146.922 38.6685 311.759 11.7298 1586.74 10.1266 3041.54 8.65827 4676.15 7.32484 6490.56
41 70 1 58.8897 144.524 34.5517 306.687 10.2137 1514.41 8.81577 2893.17 7.53584 4442.98 6.37393 6163.84
41 75 1 53.1035 142.168 31.0375 301.704 8.97145 1443.22 7.74199 2747.16 6.61663 4213.52 5.59538 5842.3
41 80 1 48.087 139.851 28.0139 296.615 7.94084 1379.29 6.85136 2614.09 5.85438 4001.01 4.94991 5540.05
41 85 1 43.7125 137.509 25.3945 291.199 7.07641 1334.64 6.1045 2525.05 5.21531 3862.44 4.40885 5346.8
41 90 1 39.8775 135.087 23.1109 285.875 6.3443 1290.75 5.47208 2437.66 4.67427 3726.6 3.95087 5157.57
41 95 1 36.499 132.705 21.1089 280.639 5.71886 1247.54 4.9319 2351.6 4.21222 3592.83 3.55983 4971.21
41 100 1 33.5092 130.362 19.3448 275.489 5.18036 1204.98 4.46688 2266.84 3.81453 3461.07 3.22331 4787.66
41 105 1 30.8523 128.056 17.7829 270.42 4.71344 1163.05 4.06375 2183.33 3.46981 3331.25 2.93165 4606.82
41 110 1 28.4821 125.785 16.394 265.521 4.306 1123.26 3.71201 2103.58 3.16909 3206.48 2.67726 4431.97
41 115 1 26.3598 123.549 15.1541 261.299 3.94837 1096.7 3.40332 2050.11 2.90521 3121.53 2.45405 4310.96
41 120 1 24.4532 121.589 14.043 257.145 3.63279 1071.44 3.13095 2001.05 2.67241 3045.99 2.25717 4206.26
41 125 1 22.7348 119.762 13.0439 253.055 3.35294 1046.54 2.88946 1952.71 2.46602 2971.56 2.08264 4103.08
41 130 1 21.1814 117.963 12.1425 249.028 3.10364 1022.02 2.67435 1905.07 2.28221 2898.19 1.92721 4001.38
41 135 1 19.7732 116.192 11.3269 245.063 2.88063 997.837 2.48195 1858.11 2.11782 2825.87 1.78823 3901.13
41 140 1 18.4932 114.448 10.5868 241.156 2.68035 974.002 2.30918 1811.81 1.97021 2754.57 1.66345 3802.29
41 145 1 17.3267 112.729 9.91325 237.307 2.49984 950.5 2.15348 1766.15 1.8372 2684.26 1.55101 3704.83
41 150 1 16.2611 111.036 9.29885 233.514 2.33659 927.325 2.01268 1721.13 1.71694 2614.92 1.44936 3608.71
41 155 1 15.2855 109.367 8.73702 229.776 2.18849 904.468 1.88495 1676.72 1.60785 2546.53 1.35717 3513.91
41 160 1 14.3904 107.722 8.22207 226.958 2.05372 888.805 1.76874 1644.6 1.5086 2494.33 1.2733 3438.01
41 165 1 13.5674 106.1 7.74909 224.255 1.93075 874.913 1.66271 1617.56 1.41805 2452.2 1.19679 3378.83
41 170 1 12.8093 104.814 7.31375 221.591 1.81825 861.214 1.56571 1590.9 1.33523 2410.65 1.12681 3320.46
41 175 1 12.1095 103.656 6.91227 218.966 1.71507 847.703 1.47675 1564.6 1.25928 2369.66 1.06264 3262.89
41 180 1 11.4625 102.515 6.54134 216.379 1.62021 834.377 1.39499 1538.66 1.18947 2329.23 1.00367 3206.09
41 185 1 10.8632 101.391 6.19801 213.828 1.53282 821.231 1.31966 1513.07 1.12517 2289.34 0.949348 3150.05
41 190 1 10.3072 100.282 5.87968 211.313 1.45214 808.262 1.25011 1487.82 1.0658 2249.98 0.899206 3094.76
41 195 1 9.79065 99.1896 5.58407 208.834 1.37749 795.787 1.18578 1464.19 1.01089 2214.03 0.852829 3045.33
41 200 1 9.30992 98.1121 5.30912 206.388 1.30831 783.646 1.12616 1441.54 0.960008 2180.08 0.809853 2999.25
41 205 1 8.86192 97.0495 5.053 203.976 1.24408 771.665 1.07081 1419.2 0.912766 2146.57 0.769957 2953.79
41 210 1 8.44384 96.0014 4.81408 201.598 1.18433 759.84 1.01932 1397.14 0.868832 2113.5 0.732856 2908.91
41 215 1 8.05315 94.9676 4.59091 199.251 1.12867 748.169 0.971362 1375.37 0.827906 2080.85 0.698298 2864.61
41 220 1 7.68759 93.9478 4.38216 196.935 1.07673 736.647 0.926613 1353.88 0.789723 2048.62 0.666058 2820.89
41 225 1 7.34513 92.9416 4.18666 194.65 1.02819 725.273 0.884798 1332.66 0.754046 2016.81 0.635936 2777.72
41 230 1 7.02392 91.9488 4.00334 192.759 0.982771 715.911 0.845669 1314.65 0.720663 1988.98 0.607752 2738.9
41 235 1 6.72229 90.969 3.83125 191.26 0.940208 708.826 0.809004 1300.56 0.689382 1966.46 0.581345 2706.52
41 240 1 6.43874 90.002 3.6695 189.783 0.900269 702.065 0.774601 1287.57 0.660035 1946.3 0.55657 2678.25
41 245 1 6.17189 89.0475 3.51732 188.325 0.862747 695.391 0.742281 1274.75 0.632465 1926.4 0.533298 2650.34
41 250 1 5.92051 88.4009 3.37398 186.887 0.827451 688.804 0.711881 1262.09 0.606535 1906.75 0.511411 2622.79
41 255 1 5.68355 87.7827 3.23888 185.469 0.794211 682.301 0.683254 1249.6 0.582117 1887.36 0.490801 2595.58
41 260 1 5.46583 87.173 3.11435 184.07 0.762874 675.881 0.656266 1237.26 0.559099 1868.21 0.471374 2568.72
41 265 1 5.25991 86.5714 2.9966 182.689 0.733297 669.543 0.630795 1225.08 0.537376 1849.3 0.453041 2542.2
41 270 1 5.06498 85.978 2.88516 181.327 0.705353 663.285 0.606732 1213.05 0.516855 1830.62 0.435723 2516
41 275 1 4.88028 85.3924 2.7796 179.982 0.678926 657.105 0.583976 1201.17 0.49745 1812.18 0.419347 2490.13
41 280 1 4.70513 84.8146 2.67952 178.655 0.653908 651.002 0.562435 1189.44 0.479081 1793.96 0.403846 2464.57
41 285 1 4.53889 84.2444 2.58455 177.345 0.630204 644.975 0.542025 1177.85 0.461678 1775.97 0.389161 2439.33
41 290 1 4.38099 83.6816 2.49436 176.052 0.607723 639.122 0.52267 1166.8 0.445175 1759.1 0.375236 2416.01
41 295 1 4.23089 83.1262 2.40864 174.776 0.586385 633.474 0.504299 1156.43 0.429511 1743.63 0.362021 2395.09
41 300 1 4.08809 82.5779 2.3271 173.516 0.566113 627.895 0.486848 1146.17 0.414632 1728.35 0.349467 2374.42
41 305 1 3.95213 82.0366 2.24949 172.271 0.54684 622.383 0.470256 1136.04 0.400487 1713.25 0.337533 2354.01
41 310 1 3.82261 81.5022 2.17555 171.042 0.528501 616.938 0.454469 1126.04 0.387029 1698.34 0.326179 2333.84
41 315 1 3.69912 80.9746 2.10508 169.829 0.511038 611.558 0.439437 1116.15 0.374214 1683.6 0.315369 2313.92
41 320 1 3.58131 80.4536 2.03785 168.63 0.494396 606.243 0.425113 1106.38 0.362003 1669.04 0.305068 2294.23
41 325 1 3.46884 79.9391 1.97368 167.447 0.478526 600.99 0.411453 1096.73 0.35036 1654.65 0.295246 2274.77
41 330 1 3.3614 79.431 1.91239 166.278 0.463382 595.799 0.398418 1087.19 0.339249 1640.44 0.285875 2255.55
41 335 1 3.2587 78.9292 1.85381 165.123 0.44892 590.669 0.385972 1077.76 0.32864 1626.38 0.276926 2236.55
41 340 1 3.16048 78.4336 1.79779 163.982 0.435101 585.599 0.374078 1068.44 0.318504 1612.49 0.268376 2217.77
41 345 1 3.06647 77.944 1.74418 162.854 0.421887 580.588 0.362707 1059.23 0.308812 1598.77 0.260202 2199.21
41 350 1 2.97646 77.4604 1.69285 161.74 0.409245 575.635 0.351828 1050.12 0.29954 1585.2 0.252382 2180.86
41 355 1 2.89022 76.9826 1.64368 160.932 0.397142 571.98 0.341413 1043.04 0.290664 1574.11 0.244896 2165.19
41 360 1 2.80755 76.5105 1.59655 160.172 0.385549 568.591 0.331437 1036.39 0.282162 1563.58 0.237727 2150.16
41 365 1 2.72826 76.044 1.55135 159.422 0.374438 565.4 0.321876 1030.46 0.274015 1554.6 0.230856 2137.83
41 370 1 2.65217 75.5831 1.50798 158.681 0.363783 562.302 0.312707 1024.82 0.266202 1546.23 0.224267 2126.53
41 375 1 2.57912 75.1277 1.46634 157.95 0.353559 559.241 0.30391 1019.24 0.258706 1537.95 0.217946 2115.37
41 380 1 2.50894 74.6776 1.42634 157.228 0.343744 556.217 0.295466 1013.73 0.251511 1529.77 0.211879 2104.34
41 385 1 2.4415 74.2828 1.38791 156.514 0.334317 553.228 0.287355 1008.29 0.2446 1521.69 0.206052 2093.44
41 390 1 2.37666 73.9798 1.35096 155.81 0.325259 550.274 0.279561 1002.9 0.23796 1513.7 0.200453 2082.66
41 395 1 2.31428 73.6806 1.31542 155.113 0.316549 547.355 0.272069 997.585 0.231576 1505.81 0.19507 2072.01
41 400 1 2.25426 73.3851 1.28121 154.426 0.308172 544.469 0.264862 992.328 0.225435 1498 0.189893 2061.49
41 405 1 2.19646 73.0933 1.24829 153.747 0.30011 541.617 0.257926 987.131 0.219527 1490.29 0.184911 2051.09
41 410 1 2.14079 72.805 1.21657 153.076 0.292348 538.798 0.251249 981.994 0.213838 1482.66 0.180116 2040.81
41 415 1 2.08715 72.5203 1.18601 152.413 0.284872 536.011 0.244818 976.915 0.20836 1475.13 0.175497 2030.64
41 420 1 2.03545 72.2391 1.15656 151.757 0.277668 533.256 0.238622 971.894 0.203081 1467.67 0.171046 2020.59
41 425 1 1.98558 71.9613 1.12815 151.11 0.270724 530.532 0.232648 966.931 0.197992 1460.31 0.166757 2010.66
41 430 1 1.93747 71.6869 1.10075 150.47 0.264026 527.838 0.226887 962.023 0.193085 1453.02 0.16262 2000.84
41 435 1 1.89103 71.4158 1.0743 149.838 0.257565 525.176 0.221329 957.17 0.188351 1445.82 0.158629 1991.13
41 440 1 1.8462 71.1479 1.04877 149.214 0.251328 522.543 0.215965 952.371 0.183782 1438.7 0.154778 1981.53
41 445 1 1.8029 70.8833 1.02411 148.596 0.245307 519.939 0.210786 947.626 0.17937 1431.66 0.151059 1972.03
41 450 1 1.76107 70.6218 1.00028 147.991 0.23949 517.369 0.205784 942.938 0.17511 1424.7 0.147468 1962.65
41 455 1 1.72063 70.3634 0.977251 147.535 0.23387 515.392 0.20095 939.168 0.170993 1418.86 0.143998 1954.48
41 460 1 1.68153 70.108 0.954986 147.084 0.228438 513.452 0.196278 935.465 0.167014 1413.12 0.140644 1946.43
41 465 1 1.64372 69.8557 0.933452 146.639 0.223185 511.534 0.191761 931.803 0.163166 1407.45 0.137401 1938.47
41 470 1 1.60713 69.6063 0.912619 146.2 0.218104 509.638 0.187391 928.184 0.159445 1401.84 0.134264 1930.6
41 475 1 1.57172 69.3598 0.892456 145.765 0.213187 507.763 0.183163 924.605 0.155844 1396.29 0.13123 1922.82
41 480 1 1.53744 69.1162 0.872935 145.337 0.208428 505.91 0.179071 921.066 0.152359 1390.8 0.128292 1915.12
41 485 1 1.50424 68.8755 0.854031 144.913 0.20382 504.078 0.175109 917.567 0.148985 1385.38 0.125449 1907.51
41 490 1 1.47208 68.6374 0.835719 144.495 0.199358 502.267 0.171271 914.107 0.145717 1380.01 0.122695 1899.99
41 495 1 1.44091 68.4022 0.817973 144.081 0.195034 500.476 0.167553 910.685 0.142551 1374.71 0.120026 1892.54
41 500 1 1.4107 68.1988 0.800773 143.673 0.190843 498.705 0.16395 907.301 0.139482 1369.46 0.117441 1885.18
41 505 1 1.38141 68.0278 0.784095 143.269 0.186781 496.954 0.160457 903.954 0.136508 1364.27 0.114934 1877.9
41 510 1 1.353 67.859 0.76792 142.87 0.182842 495.222 0.15707 900.644 0.133624 1359.14 0.112504 1870.7
41 515 1 1.32544 67.6923 0.752228 142.476 0.179021 493.509 0.153785 897.37 0.130827 1354.06 0.110147 1863.57
41 520 1 1.29869 67.5275 0.737 142.087 0.175313 491.815 0.150597 894.132 0.128112 1349.04 0.10786 1856.53
41 525 1 1.27272 67.3648 0.722219 141.702 0.171715 490.14 0.147503 890.928 0.125478 1344.07 0.10564 1849.55
41 530 1 1.24751 67.2041 0.707868 141.322 0.168221 488.483 0.1445 887.76 0.122921 1339.15 0.103485 1842.66
41 535 1 1.22303 67.0454 0.69393 140.946 0.164829 486.845 0.141583 884.625 0.120438 1334.29 0.101393 1835.83
41 540 1 1.19925 66.8885 0.68039 140.574 0.161534 485.224 0.138751 881.525 0.118026 1329.48 0.0993609 1829.08
41 545 1 1.17614 66.7336 0.667234 140.207 0.158333 483.62 0.135998 878.457 0.115683 1324.72 0.0973867 1822.4
41 550 1 1.15367 66.5805 0.654448 139.844 0.155222 482.034 0.133324 875.422 0.113406 1320.01 0.0954682 1815.79
41 555 1 1.13184 66.4293 0.642017 139.486 0.152197 480.465 0.130724 872.419 0.111193 1315.35 0.0936035 1809.25
41 560 1 1.1106 66.2798 0.629929 139.131 0.149257 478.913 0.128196 869.449 0.109041 1310.74 0.0917905 1802.78
41 565 1 1.08995 66.1322 0.618173 138.781 0.146397 477.378 0.125738 866.509 0.106948 1306.17 0.0900274 1796.37
41 570 1 1.06986 65.9863 0.606736 138.434 0.143616 475.859 0.123347 863.6 0.104913 1301.66 0.0883124 1790.04
41 575 1 1.0503 65.8421 0.595606 138.092 0.140909 474.356 0.12102 860.722 0.102932 1297.19 0.0866439 1783.76
41 580 1 1.03127 65.6997 0.584774 137.753 0.138275 472.868 0.118756 857.874 0.101005 1292.77 0.0850202 1777.56
41 585 1 1.01275 65.5589 0.574229 137.419 0.135711 471.397 0.116552 855.055 0.0991285 1288.39 0.0834397 1771.41
41 590 1 0.994709 65.4198 0.563962 137.088 0.133214 469.941 0.114406 852.266 0.0973019 1284.06 0.0819009 1765.33
41 595 1 0.97714 65.2824 0.553962 136.761 0.130783 468.5 0.112317 849.505 0.0955231 1279.78 0.0804025 1759.31
41 600 1 0.960026 65.1465 0.54422 136.453 0.128415 467.108 0.110281 846.82 0.0937905 1275.59 0.078943 1753.41
41 605 1 0.94335 65.0122 0.534729 136.224 0.126108 466.041 0.108298 844.64 0.0921026 1272.02 0.0775211 1748.18
41 610 1 0.9271 64.8795 0.52548 135.999 0.12386 464.986 0.106366 842.483 0.0904579 1268.49 0.0761357 1743.01
41 615 1 0.91126 64.7484 0.516464 135.776 0.121668 463.942 0.104483 840.35 0.0888549 1265 0.0747854 1737.89
41 620 1 0.895817 64.6187 0.507674 135.556 0.119532 462.91 0.102647 838.239 0.0872923 1261.54 0.0734691 1732.82
41 625 1 0.880758 64.4906 0.499104 135.338 0.117449 461.908 0.100857 836.226 0.0857687 1258.29 0.0721858 1728.11
41 630 1 0.866071 64.364 0.490745 135.124 0.115418 461.004 0.0991108 834.583 0.0842828 1255.86 0.0709343 1724.84
41 635 1 0.851745 64.2388 0.482591 134.912 0.113437 460.111 0.097408 832.959 0.0828336 1253.46 0.0697136 1721.6
41 640 1 0.837766 64.115 0.474635 134.702 0.111504 459.227 0.0957467 831.353 0.0814198 1251.08 0.0685227 1718.41
41 645 1 0.824126 63.9927 0.466872 134.496 0.109617 458.354 0.0941257 829.765 0.0800402 1248.73 0.0673608 1715.24
41 650 1 0.810812 63.8718 0.459294 134.292 0.107777 457.49 0.0925438 828.194 0.0786938 1246.4 0.0662268 1712.12
41 655 1 0.797815 63.7522 0.451898 134.09 0.10598 456.636 0.0909995 826.641 0.0773797 1244.1 0.06512 1709.03
41 660 1 0.785126 63.634 0.444675 133.891 0.104225 455.791 0.0894919 825.105 0.0760967 1241.83 0.0640394 1705.97
41 665 1 0.772734 63.5172 0.437623 133.694 0.102512 454.956 0.0880198 823.586 0.0748439 1239.58 0.0629843 1702.95
41 670 1 0.76063 63.4017 0.430735 133.5 0.100839 454.13 0.0865821 822.084 0.0736204 1237.36 0.0619538 1699.96
41 675 1 0.748807 63.2875 0.424006 133.308 0.0992047 453.313 0.0851778 820.598 0.0724253 1235.16 0.0609474 1697
41 680 1 0.737255 63.2045 0.417432 133.118 0.0976081 452.506 0.0838058 819.128 0.0712578 1232.99 0.0599641 1694.08
41 685 1 0.725966 63.1278 0.411007 132.931 0.0960479 451.707 0.0824652 817.675 0.070117 1230.83 0.0590034 1691.19
41 690 1 0.714934 63.0522 0.404728 132.746 0.0945232 450.917 0.081155 816.237 0.0690021 1228.71 0.0580645 1688.33
41 695 1 0.704149 62.9776 0.398591 132.563 0.0930328 450.135 0.0798744 814.815 0.0679124 1226.6 0.0571468 1685.5
41 700 1 0.693605 62.9039 0.39259 132.383 0.0915759 449.362 0.0786226 813.408 0.0668472 1224.52 0.0562497 1682.7
41 705 1 0.683295 62.8313 0.386723 132.205 0.0901513 448.598 0.0773986 812.017 0.0658057 1222.46 0.0553727 1679.93
41 710 1 0.673212 62.7595 0.380985 132.029 0.0887583 447.842 0.0762016 810.641 0.0647872 1220.43 0.054515 1677.2
41 715 1 0.66335 62.6887 0.375373 131.855 0.0873958 447.094 0.075031 809.28 0.0637911 1218.41 0.0536762 1674.49
