zp energy zt 0->1 1->0 1->2 2->1 2->3 3->2 3->4 4->3 4->5 5->4 5->6 6->5
29 50 1 45.3883 536.854 24.8176 1161.77 4.24694 6294.09 3.56579 12534.4 2.95321 19882.7 2.40921 28339.1
29 55 1 37.8319 514.987 20.6875 1112.53 3.54309 5852.93 2.97547 11614.4 2.46517 18397 2.01218 26200.7
29 60 1 31.9283 494.25 17.4636 1064.29 2.99881 5437.86 2.51874 10761.2 2.08728 17034.4 1.70441 24257.4
29 65 1 27.2388 473.994 14.9039 1018.19 2.56904 5073.85 2.15798 10029.6 1.78863 15885.5 1.46099 22641.5
29 70 1 23.4605 454.407 12.8426 983.098 2.22462 4807.67 1.86908 9465.05 1.54969 14955.2 1.26645 21278.2
29 75 1 20.3771 439.742 11.1606 948.594 1.94404 4561.44 1.63362 8961.28 1.35483 14148.1 1.10766 20121.9
29 80 1 17.8322 425.416 9.77216 914.701 1.71217 4325.85 1.43893 8480.33 1.19358 13378.1 0.976102 19019.3
29 85 1 15.7108 411.339 8.6148 881.398 1.51878 4104.29 1.27652 8042.69 1.05902 12696.6 0.866282 18066
29 90 1 13.9265 397.56 7.64111 850.29 1.35574 3909.12 1.13959 7654.98 0.945573 12087.9 0.773677 17207.8
29 95 1 12.4134 384.132 6.81525 827.976 1.21711 3763.12 1.02321 7346.22 0.849191 11577.3 0.695044 16456.3
29 100 1 11.1208 373.135 6.10955 806.009 1.0983 3629.55 0.923455 7079.85 0.766552 11156.9 0.627594 15860.7
29 105 1 10.0088 364.098 5.50212 784.383 0.995457 3502.97 0.837039 6830.22 0.6949 10766.1 0.56904 15310.7
29 110 1 9.04653 355.207 4.97635 763.102 0.906177 3378.59 0.762029 6584.94 0.632711 10382.1 0.518221 14770.2
29 115 1 8.20907 346.456 4.51863 742.156 0.828197 3256.36 0.696519 6343.91 0.578401 10004.8 0.473844 14239
29 120 1 7.47601 337.841 4.11768 721.535 0.759356 3139.91 0.638634 6115.26 0.530357 9647.58 0.434525 13736.9
29 125 1 6.83142 329.373 3.76496 701.26 0.69849 3030.68 0.587449 5899.84 0.487867 9308.74 0.399743 13257.4
29 130 1 6.26218 321.086 3.45337 686.447 0.644558 2945.45 0.542126 5721.5 0.450273 9014.6 0.369 12824.8
29 135 1 5.75729 312.921 3.1769 672.053 0.596508 2862.34 0.501747 5548.42 0.416782 8730.29 0.341613 12408
29 140 1 5.30771 306.115 2.93062 657.866 0.553528 2786.86 0.465631 5403.27 0.386827 8507.1 0.317117 12098.3
