zp energy zt 0->1 1->0 1->2 2->1 2->3 3->2 3->4 4->3 4->5 5->4 5->6 6->5
63 50 1 297.404 18.7183 195.217 39.4635 93.0304 473.454 81.294 957.095 70.3482 1490.39 60.1929 2073.33
63 55 1 265.316 19.76 172.482 41.7372 79.6483 456.777 69.5748 918.374 60.1854 1426.53 51.4799 1981.23
63 60 1 238.725 20.7853 153.859 43.9751 68.9928 440.677 60.2476 881.501 52.1004 1366.45 44.5511 1895.52
63 65 1 216.338 21.7945 138.35 45.8293 60.3625 425.527 52.696 847.245 45.5571 1310.98 38.9456 1816.74
63 70 1 197.238 22.4277 125.254 47.1617 53.2698 411.874 46.4921 816.541 40.1833 1261.16 34.3435 1745.74
63 75 1 180.761 23.0204 114.064 48.3679 47.3666 398.818 41.3303 787.627 35.7137 1214.79 30.5168 1680.32
63 80 1 166.409 23.4659 104.404 49.1918 42.399 387.495 36.9878 762.991 31.9545 1175.68 27.2992 1625.56
63 85 1 153.805 23.8269 95.9914 50.0045 38.1776 376.348 33.2986 738.739 28.7617 1137.18 24.5671 1571.66
63 90 1 142.657 24.1829 88.6081 50.5778 34.5592 365.969 30.137 716.045 26.0263 1100.81 22.2268 1520.25
63 95 1 132.734 24.3801 82.0835 50.9984 31.4333 356.404 27.4065 694.925 23.6642 1066.56 20.2064 1471.31
63 100 1 123.852 24.5585 76.2827 51.4143 28.714 346.984 25.0316 674.123 21.6102 1032.83 18.4499 1423.11
63 105 1 115.861 24.735 71.0973 51.6965 26.3332 338.47 22.9528 656.011 19.8127 1004.32 16.9129 1383.4
63 110 1 108.641 24.8329 66.4391 51.8233 24.2368 331.081 21.1226 640.478 18.2304 980.013 15.5602 1349.69
63 115 1 102.091 24.8796 62.2361 51.9499 22.381 323.803 19.5027 625.174 16.8301 956.065 14.3633 1316.47
63 120 1 96.1267 24.9263 58.4284 52.0763 20.7302 316.63 18.062 610.094 15.5849 932.466 13.2991 1283.75
63 125 1 90.6773 24.9731 54.9662 52.038 19.2552 310.212 16.7748 596.462 14.4727 910.788 12.3487 1253.19
63 130 1 85.6832 24.9521 51.8075 51.9055 17.9317 304.684 15.6201 584.462 13.475 891.239 11.4962 1225.02
63 135 1 81.0936 24.8843 48.9166 51.7765 16.7397 299.237 14.5802 572.634 12.5766 871.969 10.7287 1197.24
63 140 1 76.8645 24.8181 46.2634 51.651 15.6622 293.868 13.6404 560.975 11.7647 852.973 10.0352 1169.86
63 145 1 72.9582 24.7537 43.8216 51.5288 14.685 288.684 12.7881 549.914 11.0286 835.217 9.40646 1144.6
63 150 1 69.342 24.6908 41.569 51.4097 13.796 283.875 12.0129 540.214 10.3591 820.424 8.83466 1124.51
63 155 1 65.9872 24.6295 39.486 51.2936 12.9849 279.134 11.3056 530.649 9.74832 805.837 8.31311 1104.7
