zp energy zt 0->1 1->0 1->2 2->1 2->3 3->2 3->4 4->3 4->5 5->4 5->6 6->5
90 50 1 1772.95 1.46108 1045.47 3.0941 318 115.956 277.756 245.322 240.127 391.192 205.113 553.566
90 55 1 1499.83 1.67999 888.787 3.55146 277.748 115.666 242.523 243.856 209.61 388.121 179.008 548.46
90 60 1 1291.24 1.89439 768.116 3.99943 244.998 115.267 213.867 241.898 184.798 383.893 157.79 541.252
90 65 1 1127.57 2.1045 672.754 4.42413 217.936 114.886 190.197 240.015 164.309 379.811 140.273 534.274
90 70 1 996.271 2.28549 595.774 4.798 195.278 113.694 170.383 236.804 147.162 374.128 125.616 525.666
90 75 1 888.94 2.61822 532.51 5.4695 176.08 112.46 153.598 233.249 132.638 367.836 113.201 516.223
90 80 1 799.815 2.77573 479.738 5.80794 159.66 110.93 139.246 229.398 120.223 361.213 102.59 506.374
90 85 1 724.8 2.93957 435.15 6.1555 145.5 109.454 126.872 225.654 109.521 354.756 93.4459 496.76
90 90 1 660.916 3.10503 397.054 6.4679 133.192 107.986 116.121 221.968 100.224 348.415 85.5036 487.327
90 95 1 605.948 3.22933 364.184 6.71942 122.421 106.382 106.713 218.113 92.0912 341.912 78.5568 477.779
90 100 1 558.219 3.34751 335.576 6.97 112.933 104.736 98.4269 214.211 84.9294 335.395 72.4401 468.289
90 105 1 516.434 3.46501 310.477 7.21883 104.52 103.192 91.0804 210.578 78.5792 329.376 67.0161 459.587
90 110 1 479.6 3.58157 288.316 7.46545 97.0316 101.68 84.5429 207.015 72.9294 323.471 62.191 451.047
90 115 1 446.92 3.69705 268.628 7.70963 90.3351 100.198 78.6977 203.519 67.8789 317.674 57.8785 442.663
90 120 1 417.758 3.81137 251.039 7.95124 84.3208 98.757 73.4489 200.138 63.3444 312.094 54.0072 434.625
90 125 1 391.597 3.92447 235.247 8.16262 78.8975 97.3375 68.7167 196.875 59.2569 306.775 50.5179 427.037
90 130 1 368.016 4.01144 221.002 8.30244 73.9883 95.8909 64.4338 193.63 55.5579 301.519 47.3606 419.559
90 135 1 346.663 4.07635 208.094 8.44102 69.5256 94.6659 60.5404 190.786 52.1952 296.8 44.4902 412.709
90 140 1 327.256 4.14069 196.358 8.5783 65.4601 93.462 56.9941 187.989 49.1328 292.158 41.8763 405.971
90 145 1 309.55 4.20444 185.648 8.71429 61.7455 92.3097 53.7544 185.361 46.3355 287.87 39.489 399.834
90 150 1 293.344 4.26759 175.843 8.84896 58.342 91.1826 50.7863 182.8 43.7732 283.702 37.3025 393.888
90 155 1 278.462 4.33016 166.839 8.98233 55.2153 90.0745 48.0601 180.281 41.4199 279.602 35.2947 388.037
90 160 1 264.757 4.39214 158.546 9.11441 52.336 88.9848 45.5499 177.802 39.2533 275.567 33.4462 382.279
90 165 1 252.1 4.45353 150.889 9.24522 49.677 87.9215 43.2319 175.381 37.2527 271.624 31.7394 376.649
90 170 1 240.382 4.51435 143.799 9.37476 47.2163 86.8902 41.0869 173.044 35.4014 267.836 30.16 371.265
90 175 1 229.509 4.57459 137.222 9.50307 44.9355 85.9007 39.0989 170.845 33.6859 264.336 28.6965 366.373
90 180 1 219.396 4.63428 131.107 9.5992 42.8172 84.8956 37.2528 168.648 32.093 260.857 27.3378 361.523
90 185 1 209.973 4.68283 125.41 9.67085 40.8463 83.8821 35.5353 166.461 30.6111 257.407 26.0739 356.72
90 190 1 201.174 4.71586 120.091 9.74202 39.0093 83.0034 33.9346 164.51 29.2303 254.262 24.8963 352.258
90 195 1 192.943 4.74869 115.118 9.81271 37.2942 82.1967 32.4404 162.688 27.9414 251.287 23.7972 347.994
90 200 1 185.229 4.78129 110.46 9.88291 35.6901 81.4048 31.0429 160.899 26.736 248.365 22.7693 343.804
90 205 1 177.989 4.81369 106.088 9.95262 34.187 80.639 29.7334 159.18 25.6065 245.576 21.8062 339.827
90 210 1 171.183 4.84587 101.98 10.0219 32.7772 79.9195 28.5054 157.626 24.5474 243.142 20.9031 336.466
90 215 1 164.775 4.87785 98.1142 10.0894 31.4532 79.2094 27.3522 156.093 23.5528 240.741 20.0551 333.153
90 220 1 158.735 4.90961 94.4713 10.1306 30.2081 78.4837 26.2677 154.556 22.6177 238.348 19.2578 329.86
90 225 1 153.032 4.93399 91.034 10.1717 29.0356 77.7684 25.2467 153.041 21.7373 235.989 18.5073 326.613
90 230 1 147.643 4.95282 87.7866 10.2126 27.9303 77.1308 24.2842 151.662 20.9074 233.806 17.7999 323.564
90 235 1 142.543 4.9716 84.7149 10.2535 26.887 76.5437 23.3758 150.373 20.1243 231.742 17.1324 320.651
90 240 1 137.711 4.99032 81.806 10.2941 25.9011 75.9663 22.5174 149.105 19.3842 229.711 16.5016 317.784
90 245 1 133.128 5.00899 79.048 10.3347 24.9682 75.4008 21.7051 147.863 18.684 227.72 15.9048 314.974
90 250 1 128.777 5.0276 76.4308 10.3751 24.0848 74.8432 20.936 146.637 18.021 225.756 15.3397 312.201
90 255 1 124.642 5.04616 73.9445 10.4153 23.2474 74.2933 20.2071 145.428 17.3927 223.818 14.8042 309.465
90 260 1 120.708 5.06466 71.5805 10.4554 22.453 73.7511 19.5156 144.235 16.7967 221.906 14.2963 306.765
90 265 1 116.963 5.0831 69.3306 10.4889 21.6986 73.2099 18.8589 143.051 16.2307 220.013 13.814 304.094
90 270 1 113.393 5.10148 67.1875 10.5097 20.9815 72.6634 18.2348 141.871 15.6928 218.132 13.3557 301.446
90 275 1 109.989 5.11626 65.1442 10.5306 20.2993 72.1244 17.6411 140.706 15.1812 216.275 12.9198 298.832
90 280 1 106.739 5.12577 63.1946 10.5515 19.6498 71.6061 17.0759 139.579 14.6942 214.471 12.5048 296.282
90 285 1 103.635 5.13533 61.3329 10.5726 19.0309 71.1709 16.5373 138.598 14.2301 212.855 12.1094 293.94
