zp energy zt 0->1 1->0 1->2 2->1 2->3 3->2 3->4 4->3 4->5 5->4 5->6 6->5
84 50 1 1399.51 2.59979 824.672 5.50281 249.833 161.204 218.229 337.812 188.658 535.327 161.12 753.749
84 55 1 1189.53 2.94194 703.483 6.19335 217.437 160.268 189.883 334.13 164.119 527.779 140.147 741.216
84 60 1 1027.98 3.24392 609.568 7.16564 191.158 158 166.894 328.029 144.222 517.254 123.14 725.675
84 65 1 900.413 3.68831 534.96 7.74021 169.507 155.369 147.959 321.384 127.835 505.786 109.135 708.576
84 70 1 797.518 3.96993 474.481 8.33866 151.445 152.846 132.167 314.95 114.172 494.651 97.4601 691.948
84 75 1 713.015 4.23834 424.608 8.83985 136.201 150.234 118.843 308.472 102.647 483.555 87.6147 675.483
84 80 1 642.551 4.44562 382.878 9.28043 123.206 147.252 107.487 301.444 92.8268 471.857 79.2262 658.49
84 85 1 582.998 4.6518 347.502 9.7179 112.007 144.476 97.7 294.897 84.3624 460.981 71.9941 642.727
84 90 1 532.113 4.85614 317.207 10.1511 102.301 141.785 89.2198 288.577 77.0296 450.527 65.73 627.634
84 95 1 488.201 5.0583 291.015 10.5794 93.8287 139.153 81.8195 282.389 70.6318 440.287 60.2656 612.847
84 100 1 449.974 5.25813 268.18 10.9964 86.3865 136.6 75.3201 276.435 65.014 430.501 55.4681 598.799
84 105 1 416.435 5.42147 248.122 11.2491 79.8079 134.086 69.5756 270.758 60.0491 421.266 51.2284 585.61
84 110 1 386.801 5.53835 230.38 11.4991 73.9585 131.843 64.468 265.588 55.6346 412.735 47.4582 573.283
84 115 1 360.461 5.65398 214.6 11.7464 68.7388 129.643 59.911 260.513 51.6966 404.357 44.0954 561.175
84 120 1 336.918 5.76834 200.489 11.9908 64.0601 127.54 55.8271 255.756 48.168 396.639 41.0827 550.189
84 125 1 315.768 5.88144 187.808 12.2325 59.8494 125.481 52.1522 251.105 44.9932 389.104 38.3724 539.478
84 130 1 296.678 5.99327 176.361 12.4714 56.0442 123.47 48.8315 246.558 42.1247 381.736 35.9237 529.004
84 135 1 279.374 6.10386 165.982 12.7077 52.5913 121.522 45.8184 242.148 39.5218 374.586 33.7014 518.836
84 140 1 263.63 6.21322 156.541 12.9412 49.4511 119.636 43.0784 237.93 37.1551 367.822 31.6811 509.313
84 145 1 249.256 6.32138 147.921 13.0935 46.5864 117.731 40.5793 233.813 34.9967 361.34 29.8387 500.311
84 150 1 236.089 6.38721 140.028 13.2254 43.9658 116.081 38.2934 230.16 33.0228 355.461 28.1541 491.985
84 155 1 223.992 6.44768 132.777 13.3561 41.562 114.527 36.1968 226.681 31.2126 349.82 26.6093 483.944
84 160 1 212.843 6.50763 126.096 13.4856 39.3495 113.017 34.2671 223.301 29.5464 344.336 25.1872 476.123
84 165 1 202.544 6.56704 119.927 13.614 37.3099 111.541 32.4883 220.003 28.0106 338.999 23.8766 468.529
84 170 1 193.007 6.62594 114.216 13.732 35.4257 110.148 30.8452 217.024 26.5921 334.36 22.6661 462.155
84 175 1 184.155 6.68325 108.918 13.808 33.6813 108.735 29.3243 214.049 25.2792 329.75 21.5459 455.837
84 180 1 175.921 6.71779 103.992 13.8836 32.0633 107.525 27.9137 211.428 24.0616 325.594 20.5071 450.021
84 185 1 168.248 6.75214 99.4036 13.9587 30.5596 106.352 26.6029 208.88 22.9303 321.541 19.542 444.337
84 190 1 161.081 6.7863 95.12 14.0334 29.1587 105.21 25.3816 206.396 21.8763 317.591 18.6427 438.795
84 195 1 154.378 6.82027 91.115 14.1076 27.8521 104.085 24.2427 203.948 20.8934 313.698 17.8042 433.333
84 200 1 148.097 6.85405 87.3642 14.1814 26.6316 102.976 23.1789 201.536 19.9754 309.86 17.0211 427.949
84 205 1 142.202 6.88764 83.8459 14.2507 25.4898 101.88 22.1838 199.154 19.1167 306.073 16.2886 422.638
84 210 1 136.662 6.92104 80.5408 14.287 24.4199 100.766 21.2514 196.773 18.3122 302.307 15.6025 417.368
84 215 1 131.447 6.94297 77.4315 14.3234 23.416 99.7517 20.3766 194.567 17.5576 298.769 14.9588 412.359
84 220 1 126.532 6.95923 74.5022 14.3597 22.4725 98.8449 19.5545 192.554 16.8483 295.487 14.3539 407.644
84 225 1 121.893 6.97551 71.7389 14.3961 21.5846 97.9542 18.7809 190.576 16.1809 292.26 13.7847 403.008
84 230 1 117.51 6.99181 69.1293 14.4325 20.7483 97.0761 18.0522 188.624 15.5523 289.078 13.2487 398.436
84 235 1 113.364 7.00812 66.6618 14.4689 19.9596 96.2102 17.3651 186.7 14.9597 285.938 12.7432 393.924
84 240 1 109.437 7.02444 64.3262 14.5052 19.215 95.3564 16.7164 184.801 14.4002 282.84 12.2661 389.472
84 245 1 105.715 7.04077 62.113 14.5416 18.5112 94.5444 16.1034 183.048 13.8714 280.054 11.8153 385.56
84 250 1 102.182 7.0571 60.0135 14.5772 17.8452 93.7763 15.5233 181.452 13.3711 277.605 11.3887 382.234
84 255 1 98.8255 7.07344 58.0198 14.5888 17.2142 93.0012 14.9736 179.867 12.8971 275.186 10.9845 378.959
84 260 1 95.6339 7.08814 56.1248 14.6007 16.6158 92.2391 14.4524 178.308 12.4475 272.808 10.6012 375.738
84 265 1 92.5966 7.09323 54.3223 14.6128 16.0479 91.6076 13.9578 176.976 12.021 270.718 10.2375 372.833
84 270 1 89.7035 7.09845 52.606 14.6252 15.5086 90.997 13.4881 175.682 11.616 268.682 9.8922 369.995
84 275 1 86.9454 7.10379 50.9706 14.6378 14.9958 90.3947 13.0416 174.406 11.231 266.672 9.56396 367.193
84 280 1 84.314 7.10925 49.411 14.6507 14.508 89.8006 12.6168 173.147 10.8647 264.69 9.25171 364.428
84 285 1 81.8014 7.11482 47.9224 14.6637 14.0435 89.2145 12.2123 171.904 10.5159 262.732 8.95441 361.7
84 290 1 79.4006 7.12051 46.5007 14.677 13.6008 88.6362 11.8268 170.677 10.1836 260.801 8.67113 359.006
84 295 1 77.1048 7.1263 45.1417 14.6904 13.1786 88.0655 11.4592 169.467 9.86668 258.894 8.40099 356.347
84 300 1 74.9081 7.13219 43.8418 14.7041 12.7756 87.5025 11.1084 168.271 9.56423 257.011 8.1432 353.721
84 305 1 72.8047 7.13819 42.5977 14.7179 12.3907 86.9467 10.7733 167.092 9.27539 255.152 7.89702 351.129
84 310 1 70.7892 7.14428 41.406 14.7309 12.0228 86.3973 10.453 165.926 8.99933 253.316 7.66174 348.569
84 315 1 68.8569 7.15046 40.2639 14.7255 11.6709 85.8363 10.1467 164.756 8.73533 251.484 7.43675 346.022
84 320 1 67.0032 7.15674 39.1687 14.7205 11.3342 85.2826 9.85361 163.601 8.48269 249.676 7.22145 343.506
84 325 1 65.2239 7.15849 38.1178 14.7159 11.0117 84.765 9.57291 162.51 8.24077 247.951 7.01529 341.088
84 330 1 63.5149 7.15621 37.1088 14.7116 10.7027 84.368 9.30396 161.628 8.00899 246.491 6.81778 338.958
84 335 1 61.8726 7.15411 36.1395 14.7077 10.4064 83.9763 9.04609 160.757 7.78676 245.05 6.62843 336.854
84 340 1 60.2936 7.15218 35.2079 14.7042 10.1222 83.5899 8.79871 159.897 7.57358 243.626 6.44678 334.777
84 345 1 58.7745 7.15041 34.3119 14.701 9.8493 83.2086 8.56124 159.049 7.36895 242.221 6.27243 332.725
84 350 1 57.3124 7.14881 33.4498 14.6981 9.58721 82.8324 8.33316 158.211 7.17242 240.833 6.10499 330.699
84 355 1 55.9045 7.14737 32.6199 14.6955 9.33535 82.4612 8.114 157.383 6.98358 239.462 5.9441 328.698
84 360 1 54.5481 7.14608 31.8207 14.6933 9.09319 82.0949 7.90328 156.567 6.80202 238.108 5.78942 326.721
84 365 1 53.2407 7.14494 31.0505 14.6914 8.86024 81.7333 7.70058 155.76 6.62738 236.771 5.64064 324.767
84 370 1 51.98 7.14395 30.308 14.6897 8.63604 81.3765 7.5055 154.963 6.45931 235.451 5.49746 322.838
84 375 1 50.7637 7.1431 29.5919 14.6884 8.42015 81.0243 7.31766 154.177 6.29748 234.146 5.35961 320.932
