zp energy zt 0->1 1->0 1->2 2->1 2->3 3->2 3->4 4->3 4->5 5->4 5->6 6->5
54 50 1 201.906 43.5889 127.685 92.5699 53.4648 795.007 46.578 1581.11 40.1861 2450.88 34.2891 3404.31
54 55 1 179.12 45.0554 112.282 95.2619 45.4441 760.353 39.577 1504.9 34.1343 2328.9 29.116 3232.37
54 60 1 160.231 46.1755 99.6709 97.5649 39.1113 727.319 34.0516 1432.01 29.36 2211.63 25.0366 3066.18
54 65 1 144.337 46.9221 89.1788 98.9636 34.0208 697.807 29.6118 1366.04 25.5252 2103.67 21.761 2910.69
54 70 1 130.797 47.504 80.3314 100.168 29.8659 670.675 25.989 1307.74 22.397 2011.35 19.0899 2781.52
54 75 1 119.142 47.8558 72.7854 100.655 26.4292 647.5 22.9935 1258.43 19.8112 1933.45 16.8825 2672.55
54 80 1 109.018 48.0343 66.2859 101.138 23.5535 624.691 20.4875 1209.9 17.6486 1856.78 15.0368 2565.31
54 85 1 100.158 48.2044 60.6401 100.96 21.1226 605.434 18.3697 1168.08 15.8214 1788.9 13.4777 2467.89
54 90 1 92.3492 48.0102 55.699 100.603 19.0488 587.716 16.5634 1129.16 14.2633 1724.94 12.1485 2375.04
54 95 1 85.4271 47.8207 51.3462 100.254 17.2653 571.059 15.0102 1093.98 12.9238 1669.03 11.006 2296.2
54 100 1 79.2579 47.6354 47.489 99.9132 15.7201 555.26 13.6649 1061.76 11.7637 1619.42 10.0167 2228.22
54 105 1 73.7333 47.4541 44.0529 99.5806 14.3726 539.698 12.4918 1030.02 10.7524 1570.54 9.15436 2161.27
54 110 1 68.7645 47.2765 40.9774 99.2552 13.1902 524.365 11.4627 998.742 9.8653 1522.39 8.39811 2095.3
54 115 1 64.2779 47.1024 38.2125 98.7775 12.1471 510.323 10.5549 969.864 9.08293 1477.4 7.73122 2032.94
54 120 1 60.2122 46.8875 35.7172 97.9951 11.2222 499.561 9.75008 946.902 8.38939 1440.02 7.14012 1978.91
54 125 1 56.5156 46.5213 33.4569 97.2269 10.3982 488.958 9.0332 924.274 7.77171 1403.18 6.61374 1925.66
54 130 1 53.1443 46.1616 31.4027 96.4724 9.66102 478.577 8.3919 902.243 7.21922 1367.47 6.14298 1874.26
54 135 1 50.061 45.8083 29.5299 95.7312 8.99882 469.11 7.81592 883.578 6.72306 1339.14 5.72026 1835.79
54 140 1 47.2335 45.461 27.8176 95.0027 8.40178 459.777 7.29667 865.179 6.27583 1311.21 5.33926 1797.86
54 145 1 44.6343 45.1196 26.248 94.2865 7.86164 450.577 6.82695 847.039 5.8713 1283.67 4.99467 1760.48
54 150 1 42.2393 44.7839 24.8054 93.5822 7.37138 441.506 6.40067 829.152 5.50421 1256.52 4.68201 1723.61
54 155 1 40.0278 44.4536 23.4765 92.8894 6.92506 432.561 6.01262 811.512 5.17008 1229.74 4.39745 1687.25
54 160 1 37.9815 44.1286 22.2496 92.2077 6.51759 423.738 5.65838 794.113 4.8651 1203.33 4.13773 1651.39
54 165 1 36.0933 43.8088 21.119 91.502 6.1446 416.71 5.33415 779.844 4.58596 1180.9 3.90005 1619.89
54 170 1 34.36 43.4936 20.0811 90.7952 5.8023 410.771 5.03662 767.481 4.32985 1160.93 3.68198 1591.1
54 175 1 32.7422 43.1711 19.1148 90.0999 5.48743 404.916 4.76296 755.288 4.09429 1141.22 3.48144 1562.71
54 180 1 31.2303 42.8537 18.2137 89.4157 5.19714 399.141 4.51068 743.261 3.87717 1121.78 3.2966 1534.69
54 185 1 29.8155 42.5415 17.3722 88.7423 4.92895 393.445 4.27762 731.396 3.6766 1102.6 3.12586 1507.05
54 190 1 28.4898 42.2341 16.5852 88.0794 4.68067 388.138 4.06189 720.939 3.49095 1086.48 2.96784 1484.76
54 195 1 27.2462 41.9315 15.8483 87.4268 4.45039 383.043 3.86181 711.179 3.31878 1071.83 2.8213 1465.01
