zp energy zt 0->1 1->0 1->2 2->1 2->3 3->2 3->4 4->3 4->5 5->4 5->6 6->5
91 50 1 1843.07 1.32687 1086.79 2.81582 330.508 109.846 288.654 232.693 249.53 371.358 213.134 525.839
91 55 1 1557.86 1.52951 923.349 3.23962 288.84 109.792 252.183 231.9 217.94 369.566 186.112 522.788
91 60 1 1340.29 1.72794 797.604 3.65465 254.918 109.395 222.502 230.04 192.241 365.592 164.133 516.049
91 65 1 1169.76 1.92237 698.318 4.06132 226.873 109.03 197.972 228.265 171.008 361.768 145.98 509.538
91 70 1 1033.08 2.1009 618.231 4.41553 203.381 108.431 177.431 226.15 153.232 357.571 130.785 502.696
91 75 1 921.451 2.43224 552.462 5.07766 183.473 107.325 160.028 222.939 138.175 351.92 117.916 494.268
91 80 1 828.813 2.5695 497.622 5.37782 166.431 105.889 145.132 219.35 125.29 345.76 106.903 485.12
91 85 1 750.891 2.71713 451.309 5.6932 151.726 104.51 132.283 215.866 114.177 339.761 97.4082 476.197
91 90 1 684.569 2.86795 411.755 6.01286 138.94 103.174 121.114 212.472 104.52 333.906 89.1581 467.477
91 95 1 627.532 3.00851 377.639 6.26145 127.746 101.806 111.338 209.09 96.0689 328.113 81.9396 458.876
91 100 1 578.033 3.11643 347.958 6.49105 117.884 100.297 102.726 205.498 88.6263 322.093 75.5836 450.082
91 105 1 534.721 3.22402 321.931 6.71951 109.141 98.8317 95.0935 202.031 82.0299 316.319 69.9505 441.694
91 110 1 496.548 3.33094 298.949 6.94626 101.35 97.4341 88.2922 198.738 76.1524 310.858 64.9312 433.794
91 115 1 462.691 3.43697 278.536 7.17096 94.3808 96.0646 82.2091 195.507 70.8967 305.498 60.4436 426.038
91 120 1 432.488 3.54202 260.304 7.39344 88.1192 94.7219 76.745 192.336 66.1765 300.235 56.4139 418.42
91 125 1 405.401 3.64603 243.936 7.61361 82.4713 93.4249 71.8172 189.301 61.9204 295.243 52.7809 411.251
91 130 1 380.991 3.74895 229.175 7.79428 77.358 92.1264 67.3567 186.329 58.0685 290.402 49.4934 404.346
91 135 1 358.897 3.82488 215.805 7.92137 72.7124 90.8117 63.3047 183.379 54.5698 285.622 46.5075 397.542
91 140 1 338.815 3.88376 203.645 8.04736 68.4749 89.7038 59.6088 180.801 51.3784 281.34 43.7838 391.32
91 145 1 320.498 3.94215 192.55 8.17222 64.6022 88.6149 56.2315 178.267 48.4626 277.127 41.2955 385.197
91 150 1 303.734 4.00001 182.393 8.29593 61.0529 87.5764 53.1367 175.901 45.7911 273.269 39.016 379.682
91 155 1 288.342 4.05736 173.067 8.41848 57.7916 86.557 50.2934 173.58 43.337 269.489 36.9223 374.282
91 160 1 274.169 4.11419 164.478 8.53988 54.7875 85.5546 47.6748 171.297 41.077 265.768 34.9944 368.967
91 165 1 261.083 4.17051 156.548 8.66014 52.0141 84.5688 45.2574 169.051 38.9911 262.107 33.2151 363.736
91 170 1 248.968 4.2263 149.208 8.77928 49.4475 83.602 43.0206 166.846 37.0611 258.512 31.5689 358.599
91 175 1 237.726 4.28159 142.396 8.8973 47.0664 82.6646 40.9454 164.712 35.2705 255.039 30.0415 353.646
91 180 1 227.272 4.33638 136.063 9.01422 44.8546 81.7691 39.018 162.719 33.6076 251.863 28.6233 349.201
91 185 1 217.53 4.39067 130.163 9.11909 42.7962 80.8763 37.2245 160.744 32.0604 248.723 27.3038 344.812
91 190 1 208.434 4.44448 124.656 9.1843 40.8772 79.9583 35.5527 158.76 30.6183 245.59 26.074 340.447
91 195 1 199.925 4.4753 119.505 9.24908 39.0853 79.067 33.9917 156.827 29.2719 242.53 24.926 336.175
91 200 1 191.953 4.50511 114.681 9.31345 37.4094 78.3382 32.5319 155.178 28.013 239.833 23.8527 332.303
91 205 1 184.469 4.53474 110.154 9.3774 35.8396 77.6205 31.1647 153.553 26.834 237.175 22.8475 328.487
91 210 1 177.434 4.56418 105.9 9.44094 34.3664 76.9182 29.8817 151.962 25.7277 234.571 21.9044 324.747
91 215 1 170.811 4.59345 101.897 9.50405 32.9823 76.259 28.6762 150.518 24.6882 232.28 21.0182 321.545
91 220 1 164.567 4.62253 98.1235 9.56676 31.6804 75.6189 27.5425 149.132 23.7107 230.106 20.1849 318.541
91 225 1 158.672 4.65144 94.5632 9.6211 30.4543 74.9801 26.4749 147.758 22.7903 227.955 19.4004 315.572
91 230 1 153.101 4.68017 91.1995 9.65859 29.2982 74.334 25.4684 146.387 21.9226 225.818 18.6608 312.627
91 235 1 147.828 4.70062 88.0176 9.69597 28.2069 73.697 24.5183 145.035 21.1036 223.71 17.9628 309.723
91 240 1 142.833 4.71772 85.0044 9.73325 27.1755 73.1252 23.6205 143.798 20.3297 221.751 17.3033 306.985
91 245 1 138.096 4.73478 82.1477 9.77042 26.1998 72.6036 22.7712 142.65 19.5977 219.909 16.6795 304.381
91 250 1 133.597 4.7518 79.4366 9.80747 25.2758 72.0899 21.9668 141.519 18.9045 218.094 16.0888 301.815
91 255 1 129.322 4.76877 76.8607 9.8444 24.3994 71.5872 21.2041 140.411 18.2472 216.315 15.5286 299.3
91 260 1 125.255 4.7857 74.4112 9.88122 23.5679 71.0915 20.4804 139.318 17.6235 214.561 14.9972 296.82
91 265 1 121.382 4.80259 72.0799 9.91792 22.7781 70.6027 19.7931 138.24 17.0312 212.829 14.4926 294.371
91 270 1 117.691 4.81943 69.859 9.9545 22.0274 70.1206 19.1397 137.176 16.4683 211.121 14.013 291.955
91 275 1 114.17 4.83622 67.7415 9.98957 21.3131 69.6437 18.5182 136.125 15.9328 209.434 13.5567 289.57
91 280 1 110.809 4.85297 65.721 10.0088 20.633 69.1576 17.9264 135.072 15.4229 207.753 13.1224 287.199
91 285 1 107.598 4.86967 63.7914 10.0281 19.9848 68.678 17.3625 134.033 14.9371 206.093 12.7085 284.859
91 290 1 104.528 4.87881 61.9473 10.0475 19.3667 68.2048 16.8247 133.007 14.4738 204.455 12.3139 282.548
91 295 1 101.591 4.88763 60.1837 10.0669 18.7767 67.773 16.3115 132.055 14.0317 202.913 11.9373 280.347
91 300 1 98.778 4.89649 58.4956 10.0864 18.2132 67.3928 15.8212 131.194 13.6094 201.49 11.5776 278.282
91 305 1 96.0831 4.90538 56.8788 10.106 17.6744 67.0189 15.3526 130.347 13.2057 200.09 11.2338 276.248
91 310 1 93.4993 4.91429 55.3292 10.1255 17.1592 66.65 14.9043 129.511 12.8196 198.707 10.905 274.239
91 315 1 91.0206 4.92324 53.8433 10.1452 16.666 66.2861 14.4754 128.685 12.4502 197.341 10.5903 272.256
91 320 1 88.6411 4.93222 52.4174 10.1649 16.1937 65.927 14.0646 127.87 12.0964 195.993 10.289 270.297
91 325 1 86.3556 4.94122 51.0484 10.1846 15.7412 65.5923 13.671 127.144 11.7574 194.839 10.0004 268.678
91 330 1 84.159 4.95025 49.7331 10.2043 15.3072 65.273 13.2936 126.471 11.4324 193.798 9.72361 267.254
91 335 1 82.0468 4.9593 48.4688 10.2241 14.8909 64.958 12.9316 125.807 11.1207 192.77 9.45813 265.848
91 340 1 80.0145 4.96837 47.2529 10.2439 14.4912 64.6472 12.584 125.151 10.8214 191.755 9.20331 264.46
91 345 1 78.0582 4.97747 46.0828 10.2598 14.1074 64.3365 12.2502 124.5 10.534 190.75 8.95859 263.086
91 350 1 76.174 4.98658 44.9562 10.2689 13.7385 64.0229 11.9295 123.85 10.2578 189.75 8.72343 261.722
91 355 1 74.3583 4.99571 43.871 10.2781 13.3836 63.7156 11.6209 123.213 9.99214 188.77 8.49723 260.386
91 360 1 72.6079 5.00263 42.825 10.2874 13.0422 63.4128 11.3241 122.585 9.73656 187.804 8.27963 259.069
91 365 1 70.9195 5.00689 41.8166 10.2968 12.7137 63.1138 11.0384 121.965 9.4906 186.849 8.07021 257.768
91 370 1 69.2903 5.01122 40.8438 10.3064 12.3973 62.84 10.7633 121.389 9.25378 185.953 7.86859 256.532
91 375 1 67.7176 5.01561 39.905 10.3161 12.0925 62.6066 10.4983 120.883 9.02565 185.146 7.67437 255.394
91 380 1 66.1987 5.02006 38.9987 10.3259 11.7987 62.3762 10.2429 120.384 8.80579 184.349 7.4872 254.271
91 385 1 64.7311 5.02457 38.1232 10.3358 11.5154 62.1489 9.99668 119.891 8.5938 183.562 7.30674 253.162
91 390 1 63.3126 5.02913 37.2773 10.3458 11.2421 61.9246 9.75912 119.404 8.38931 182.785 7.13267 252.066
91 395 1 61.9409 5.03375 36.4596 10.3559 10.9784 61.7032 9.52985 118.924 8.19197 182.017 6.96469 250.984
91 400 1 60.614 5.03842 35.6689 10.3661 10.7237 61.4848 9.3085 118.449 8.00145 181.259 6.80253 249.915
91 405 1 59.33 5.04314 34.9039 10.3764 10.4777 61.2691 9.09471 117.98 7.81744 180.511 6.6459 248.859
91 410 1 58.087 5.04791 34.1635 10.3868 10.24 61.0563 8.88813 117.518 7.63964 179.771 6.49458 247.816
91 415 1 56.8832 5.05273 33.4468 10.3973 10.0103 60.8462 8.68844 117.061 7.46779 179.04 6.34831 246.786
91 420 1 55.7171 5.0576 32.7526 10.4079 9.7881 60.6388 8.49535 116.609 7.30161 178.319 6.20688 245.768
91 425 1 54.587 5.06251 32.0801 10.4186 9.57316 60.4341 8.30855 116.163 7.14086 177.606 6.07008 244.762
91 430 1 53.4915 5.06746 31.4283 10.4294 9.36515 60.2319 8.12779 115.723 6.9853 176.901 5.9377 243.768
91 435 1 52.4292 5.07246 30.7965 10.4402 9.16379 60.0324 7.9528 115.287 6.83473 176.205 5.80956 242.786
91 440 1 51.3986 5.0775 30.1837 10.4497 8.96878 59.8339 7.78335 114.856 6.68891 175.516 5.68547 241.814
91 445 1 50.3987 5.08258 29.5893 10.4528 8.77986 59.6315 7.61919 114.423 6.54767 174.828 5.56528 240.846
91 450 1 49.4281 5.0877 29.0125 10.4561 8.59679 59.4316 7.46012 113.996 6.4108 174.149 5.44881 239.891
91 455 1 48.4858 5.09285 28.4526 10.4595 8.41932 59.2342 7.30592 113.574 6.27812 173.478 5.33592 238.946
91 460 1 47.5706 5.09805 27.9089 10.4631 8.24724 59.0392 7.1564 113.156 6.14948 172.814 5.22646 238.013
91 465 1 46.6814 5.09985 27.3809 10.4668 8.08031 58.8466 7.01137 112.744 6.0247 172.158 5.1203 237.09
